"Ia","Ib","Ic","Ua","Ub","Uc"
"540.781","-30.086","-513.331","84172.739","91752.568","-175873.433"
"516.398","17.247","-534.861","71772.737","103258.651","-175006.629"
"492.016","68.883","-556.39","58939.169","114159.15","-173012.98"
"462.757","111.914","-573.614","45758.747","124281.042","-169979.166"
"428.622","159.248","-590.838","32231.472","133710.839","-165905.187"
"394.487","206.582","-599.45","18617.484","142275.518","-160877.724"
"355.476","249.612","-608.061","4830.069","149888.565","-154723.415"
"316.464","292.643","-608.061","-9044.058","156723.005","-147702.303"
"272.576","335.674","-608.061","-22744.759","162519.302","-139727.706"
"228.688","374.401","-603.755","-36358.747","167277.457","-130886.305"
"184.8","408.826","-595.144","-49799.309","171083.98","-121264.781"
"140.912","443.25","-582.226","-62893.017","173765.849","-110863.133"
"92.147","473.372","-569.308","-75553.159","175409.575","-99854.722"
"43.383","503.493","-547.778","-87779.734","175928.647","-88152.868"
"-0.504","529.312","-526.249","-99486.03","175409.575","-75930.932"
"-49.269","550.827","-500.413","-110585.332","173852.361","-63275.593"
"-98.033","568.04","-474.578","-120990.928","171170.492","-50186.853"
"-141.921","585.252","-440.13","-130616.104","167450.481","-36751.391"
"-190.686","598.161","-405.683","-139460.861","162692.326","-23142.568"
"-234.574","606.767","-371.235","-147438.484","156896.029","-9447.065"
"-278.462","606.767","-332.482","-154548.975","150148.101","4421.798"
"-322.35","611.07","-289.423","-160705.619","142448.541","18203.982"
"-361.362","606.767","-246.363","-165821.704","133970.375","31899.485"
"-395.497","598.161","-203.304","-169897.229","124540.578","45334.947"
"-429.632","589.555","-155.939","-173018.908","114418.686","58510.368"
"-463.767","572.343","-108.574","-175013.314","103604.698","71425.748"
"-493.026","555.13","-61.208","-175880.447","92098.616","83821.045"
"-522.284","533.615","-13.843","-175707.02","80073.462","95696.26"
"-541.79","512.1","33.521","-174493.034","67529.236","106964.711"
"-561.296","481.978","80.886","-172151.775","54552.451","117626.401"
"-580.802","451.857","128.252","-168769.956","41316.13","127507.966"
"-590.555","417.432","175.617","-164347.578","27733.762","136609.408"
"-600.308","383.008","218.676","-158884.64","13978.37","144930.727"
"-605.184","344.28","261.735","-152467.856","222.978","152298.561"
"-610.061","301.249","304.795","-145097.225","-13618.925","158712.91"
"-605.184","262.522","347.854","-136859.462","-27287.805","164173.776"
"-600.308","215.188","382.301","-127754.565","-40870.174","168681.156"
"-590.555","172.157","421.055","-117869.249","-54193.006","172061.692"
"-575.925","124.823","451.196","-107290.227","-67169.791","174402.063"
"-561.296","77.49","481.338","-96017.498","-79714.017","175702.269"
"-541.79","30.156","511.479","-84137.775","-91739.171","175875.63"
"-517.408","-17.177","537.315","-71737.774","-103245.254","175008.826"
"-493.026","-64.511","554.539","-58904.205","-114145.753","173015.176"
"-463.767","-111.845","571.762","-45723.783","-124267.645","169981.362"
"-429.632","-159.178","588.986","-32283.222","-133697.442","165907.384"
"-395.497","-206.512","597.598","-18582.521","-142262.121","160793.24"
"-356.485","-249.543","606.21","-4795.106","-149961.68","154725.612"
"-317.474","-292.573","606.21","8992.308","-156709.608","147704.5"
"-273.585","-331.301","606.21","22779.722","-162505.905","139729.903"
"-229.697","-370.029","601.904","36393.711","-167264.06","130888.502"
"-185.809","-408.756","593.292","49747.559","-171070.583","121266.978"
"-141.921","-443.181","580.374","62841.267","-173752.452","110865.33"
"-93.157","-473.302","567.456","75588.122","-175396.178","99856.919"
"-44.392","-503.424","545.927","87814.698","-176001.762","88155.065"
"4.371","-529.242","524.397","99520.993","-175396.178","75933.128"
"48.259","-550.758","498.562","110620.295","-173838.964","63277.79"
"97.024","-567.97","472.726","120939.178","-171157.095","50189.05"
"145.788","-585.182","438.279","130651.068","-167437.083","36753.588"
"189.676","-593.788","403.831","139495.824","-162678.929","23144.765"
"233.564","-602.395","369.384","147473.448","-156882.632","9449.262"
"277.452","-606.698","330.63","154583.938","-150134.703","-4419.601"
"321.34","-606.698","287.571","160653.869","-142521.656","-18201.785"
"360.352","-602.395","244.512","165769.954","-133956.978","-31897.288"
"399.364","-598.091","201.452","169932.193","-124613.693","-45332.75"
"433.499","-585.182","154.087","172967.158","-114405.289","-58508.171"
"462.757","-572.273","106.722","174961.564","-103591.301","-71423.551"
"492.016","-555.061","59.357","175915.41","-92085.219","-83818.848"
"521.275","-533.545","11.992","175741.984","-80060.064","-95694.063"
"545.657","-507.727","-35.373","174527.998","-67515.839","-106962.515"
"565.163","-481.909","-82.738","172186.738","-54539.054","-117624.204"
"579.792","-451.787","-130.103","168804.92","-41302.733","-127505.77"
"594.422","-417.363","-177.468","164382.541","-27720.365","-136607.212"
"599.298","-378.635","-220.528","158919.603","-14051.485","-144928.53"
"609.051","-344.21","-263.587","152502.819","-209.581","-152296.364"
"609.051","-301.18","-306.646","145132.189","13632.322","-158710.714"
"609.051","-258.149","-345.4","136894.425","27301.203","-164171.579"
"599.298","-215.118","-384.153","127789.529","40883.571","-168678.96"
"589.545","-167.784","-422.906","117904.213","54206.403","-172059.495"
"579.792","-124.754","-453.048","107325.19","67183.188","-174399.866"
"560.286","-77.42","-483.189","96052.461","79727.414","-175700.072"
"540.781","-30.086","-513.331","84172.739","91752.568","-175873.433"
"516.398","17.247","-534.861","71772.737","103258.651","-175006.629"
"492.016","64.58","-556.39","58939.169","114159.15","-173012.98"
"462.757","111.914","-573.614","45758.747","124281.042","-169979.166"
"428.622","159.248","-590.838","32231.472","133710.839","-165905.187"
"394.487","206.582","-599.45","18617.484","142275.518","-160877.724"
"355.476","249.612","-608.061","4830.069","149888.565","-154723.415"
"316.464","292.643","-608.061","-9044.058","156723.005","-147702.303"
"272.576","335.674","-608.061","-22744.759","162519.302","-139727.706"
"228.688","374.401","-603.755","-36358.747","167277.457","-130886.305"
"184.8","408.826","-595.144","-49799.309","171083.98","-121264.781"
"140.912","443.25","-582.226","-62893.017","173765.849","-110863.133"
"92.147","473.372","-569.308","-75553.159","175409.575","-99854.722"
"43.383","503.493","-547.778","-87779.734","175928.647","-88152.868"
"-0.504","529.312","-526.249","-99486.03","175409.575","-75930.932"
"-49.269","550.827","-500.413","-110585.332","173852.361","-63275.593"
"-98.033","568.04","-474.578","-120990.928","171170.492","-50186.853"
"-141.921","585.252","-440.13","-130616.104","167450.481","-36751.391"
"-190.686","598.161","-405.683","-139460.861","162692.326","-23142.568"
"-234.574","602.464","-371.235","-147438.484","156896.029","-9447.065"
"-278.462","606.767","-332.482","-154548.975","150148.101","4421.798"
"-322.35","611.07","-289.423","-160705.619","142448.541","18203.982"
"-361.362","606.767","-246.363","-165821.704","133970.375","31899.485"
"-395.497","598.161","-203.304","-169897.229","124540.578","45334.947"
"-429.632","589.555","-155.939","-173018.908","114418.686","58510.368"
"-463.767","572.343","-108.574","-175013.314","103604.698","71425.748"
"-493.026","555.13","-61.208","-175880.447","92098.616","83821.045"
"-522.284","533.615","-13.843","-175707.02","80073.462","95696.26"
"-541.79","512.1","33.521","-174493.034","67529.236","106964.711"
"-561.296","481.978","80.886","-172151.775","54552.451","117626.401"
"-580.802","451.857","128.252","-168769.956","41316.13","127507.966"
"-590.555","417.432","175.617","-164347.578","27733.762","136609.408"
"-600.308","383.008","218.676","-158884.64","13978.37","144930.727"
"-605.184","344.28","261.735","-152467.856","222.978","152298.561"
"-610.061","301.249","304.795","-145097.225","-13618.925","158712.91"
"-605.184","262.522","347.854","-136859.462","-27287.805","164173.776"
"-600.308","215.188","382.301","-127754.565","-40870.174","168681.156"
"-590.555","172.157","421.055","-117869.249","-54193.006","172061.692"
"-575.925","124.823","451.196","-107290.227","-67169.791","174402.063"
"-561.296","77.49","485.644","-96017.498","-79714.017","175702.269"
"-541.79","30.156","511.479","-84137.775","-91739.171","175875.63"
"-517.408","-17.177","537.315","-71737.774","-103245.254","175008.826"
"-493.026","-64.511","554.539","-58904.205","-114145.753","173015.176"
"-463.767","-111.845","571.762","-45723.783","-124267.645","169981.362"
"-429.632","-159.178","588.986","-32283.222","-133697.442","165907.384"
"-395.497","-206.512","597.598","-18582.521","-142262.121","160793.24"
"-356.485","-249.543","606.21","-4795.106","-149961.68","154725.612"
"-317.474","-292.573","606.21","8992.308","-156709.608","147704.5"
"-273.585","-331.301","606.21","22779.722","-162505.905","139729.903"
"-229.697","-370.029","601.904","36393.711","-167264.06","130888.502"
"-185.809","-408.756","593.292","49747.559","-171070.583","121266.978"
"-141.921","-443.181","580.374","62841.267","-173752.452","110865.33"
"-93.157","-473.302","567.456","75588.122","-175396.178","99856.919"
"-44.392","-503.424","545.927","87814.698","-176001.762","88155.065"
"4.371","-529.242","524.397","99520.993","-175396.178","75933.128"
"48.259","-550.758","498.562","110620.295","-173838.964","63277.79"
"97.024","-567.97","472.726","120939.178","-171157.095","50189.05"
"145.788","-585.182","438.279","130651.068","-167437.083","36753.588"
"189.676","-593.788","403.831","139495.824","-162678.929","23144.765"
"233.564","-602.395","369.384","147473.448","-156882.632","9449.262"
"277.452","-606.698","330.63","154583.938","-150134.703","-4419.601"
"321.34","-606.698","287.571","160653.869","-142521.656","-18201.785"
"360.352","-602.395","244.512","165769.954","-133956.978","-31897.288"
"399.364","-598.091","201.452","169932.193","-124613.693","-45332.75"
"433.499","-585.182","154.087","172967.158","-114405.289","-58508.171"
"462.757","-572.273","106.722","174961.564","-103591.301","-71423.551"
"492.016","-555.061","59.357","175915.41","-92085.219","-83818.848"
"521.275","-533.545","11.992","175741.984","-80060.064","-95694.063"
"545.657","-507.727","-35.373","174527.998","-67515.839","-106962.515"
"565.163","-481.909","-82.738","172186.738","-54539.054","-117624.204"
"579.792","-451.787","-130.103","168804.92","-41302.733","-127505.77"
"594.422","-417.363","-177.468","164382.541","-27720.365","-136607.212"
"599.298","-378.635","-220.528","158919.603","-14051.485","-144928.53"
"609.051","-344.21","-263.587","152502.819","-209.581","-152296.364"
"609.051","-301.18","-306.646","145132.189","13632.322","-158710.714"
"609.051","-258.149","-345.4","136894.425","27301.203","-164171.579"
"599.298","-215.118","-384.153","127789.529","40883.571","-168678.96"
"589.545","-172.088","-422.906","117904.213","54206.403","-172059.495"
"579.792","-124.754","-453.048","107325.19","67183.188","-174399.866"
"560.286","-77.42","-483.189","96052.461","79727.414","-175700.072"
"540.781","-30.086","-513.331","84172.739","91752.568","-175873.433"
"516.398","17.247","-534.861","71772.737","103258.651","-175006.629"
"492.016","64.58","-556.39","58939.169","114159.15","-173012.98"
"462.757","111.914","-573.614","45758.747","124281.042","-169979.166"
"428.622","159.248","-590.838","32231.472","133710.839","-165905.187"
"394.487","206.582","-599.45","18617.484","142275.518","-160877.724"
"355.476","249.612","-608.061","4830.069","149888.565","-154723.415"
"316.464","292.643","-608.061","-9044.058","156723.005","-147702.303"
"272.576","335.674","-608.061","-22744.759","162519.302","-139727.706"
"228.688","374.401","-603.755","-36358.747","167277.457","-130886.305"
"184.8","408.826","-595.144","-49799.309","171083.98","-121264.781"
"140.912","443.25","-582.226","-62893.017","173765.849","-110863.133"
"92.147","473.372","-569.308","-75553.159","175409.575","-99854.722"
"43.383","503.493","-547.778","-87779.734","175928.647","-88152.868"
"-0.504","529.312","-526.249","-99486.03","175409.575","-75930.932"
"-49.269","550.827","-500.413","-110585.332","173852.361","-63275.593"
"-98.033","568.04","-470.272","-120990.928","171170.492","-50186.853"
"-141.921","585.252","-440.13","-130616.104","167450.481","-36751.391"
"-190.686","598.161","-405.683","-139460.861","162692.326","-23142.568"
"-234.574","602.464","-371.235","-147438.484","156896.029","-9447.065"
"-278.462","606.767","-332.482","-154548.975","150148.101","4421.798"
"-322.35","611.07","-289.423","-160705.619","142448.541","18203.982"
"-361.362","606.767","-246.363","-165821.704","133970.375","31899.485"
"-395.497","598.161","-203.304","-169897.229","124540.578","45334.947"
"-429.632","589.555","-155.939","-173018.908","114418.686","58510.368"
"-463.767","572.343","-108.574","-175013.314","103604.698","71425.748"
"-493.026","555.13","-61.208","-175880.447","92098.616","83821.045"
"-522.284","533.615","-13.843","-175707.02","80073.462","95696.26"
"-541.79","512.1","33.521","-174493.034","67529.236","106964.711"
"-561.296","481.978","80.886","-172151.775","54552.451","117626.401"
"-580.802","451.857","128.252","-168769.956","41316.13","127507.966"
"-590.555","417.432","175.617","-164347.578","27733.762","136609.408"
"-600.308","383.008","218.676","-158884.64","13978.37","144930.727"
"-605.184","344.28","261.735","-152467.856","222.978","152298.561"
"-610.061","301.249","304.795","-145097.225","-13618.925","158712.91"
"-605.184","262.522","347.854","-136859.462","-27287.805","164173.776"
"-600.308","215.188","382.301","-127754.565","-40870.174","168681.156"
"-590.555","172.157","421.055","-117869.249","-54193.006","172061.692"
"-575.925","124.823","451.196","-107290.227","-67169.791","174402.063"
"-561.296","77.49","485.644","-96017.498","-79714.017","175702.269"
"-541.79","30.156","511.479","-84137.775","-91739.171","175875.63"
"-517.408","-17.177","537.315","-71737.774","-103245.254","175008.826"
"-493.026","-64.511","554.539","-58904.205","-114145.753","173015.176"
"-463.767","-111.845","571.762","-45723.783","-124267.645","169981.362"
"-429.632","-159.178","588.986","-32283.222","-133697.442","165907.384"
"-395.497","-206.512","597.598","-18582.521","-142262.121","160793.24"
"-356.485","-249.543","606.21","-4795.106","-149961.68","154725.612"
"-317.474","-292.573","606.21","8992.308","-156709.608","147704.5"
"-273.585","-331.301","606.21","22779.722","-162505.905","139729.903"
"-229.697","-370.029","601.904","36393.711","-167264.06","130888.502"
"-185.809","-408.756","593.292","49747.559","-171070.583","121266.978"
"-141.921","-443.181","580.374","62841.267","-173752.452","110865.33"
"-93.157","-473.302","567.456","75588.122","-175396.178","99856.919"
"-44.392","-503.424","545.927","87814.698","-176001.762","88155.065"
"4.371","-529.242","524.397","99520.993","-175396.178","75933.128"
"48.259","-550.758","498.562","110620.295","-173838.964","63277.79"
"97.024","-567.97","472.726","120939.178","-171157.095","50189.05"
"145.788","-585.182","438.279","130651.068","-167437.083","36753.588"
"189.676","-593.788","403.831","139495.824","-162678.929","23144.765"
"233.564","-602.395","369.384","147473.448","-156882.632","9449.262"
"277.452","-606.698","330.63","154583.938","-150134.703","-4419.601"
"321.34","-606.698","287.571","160653.869","-142521.656","-18201.785"
"360.352","-602.395","244.512","165769.954","-133956.978","-31897.288"
"399.364","-598.091","201.452","169932.193","-124613.693","-45332.75"
"433.499","-585.182","154.087","172967.158","-114405.289","-58508.171"
"462.757","-572.273","106.722","174961.564","-103591.301","-71423.551"
"492.016","-555.061","59.357","175915.41","-92085.219","-83818.848"
"521.275","-533.545","11.992","175741.984","-80060.064","-95694.063"
"545.657","-507.727","-35.373","174527.998","-67515.839","-106962.515"
"565.163","-481.909","-82.738","172186.738","-54539.054","-117624.204"
"579.792","-451.787","-130.103","168804.92","-41302.733","-127505.77"
"594.422","-417.363","-177.468","164382.541","-27720.365","-136607.212"
"599.298","-378.635","-220.528","158919.603","-14051.485","-144928.53"
"609.051","-344.21","-263.587","152502.819","-209.581","-152296.364"
"609.051","-301.18","-306.646","145132.189","13632.322","-158710.714"
"609.051","-258.149","-345.4","136894.425","27301.203","-164171.579"
"599.298","-215.118","-384.153","127789.529","40883.571","-168678.96"
"589.545","-172.088","-422.906","117904.213","54206.403","-172059.495"
"579.792","-124.754","-453.048","107325.19","67183.188","-174399.866"
"560.286","-77.42","-483.189","96052.461","79727.414","-175700.072"
"540.781","-30.086","-513.331","84172.739","91752.568","-175873.433"
"516.398","17.247","-534.861","71772.737","103258.651","-175006.629"
"492.016","64.58","-556.39","58939.169","114159.15","-173012.98"
"462.757","111.914","-573.614","45758.747","124281.042","-169979.166"
"428.622","159.248","-590.838","32231.472","133710.839","-165905.187"
"394.487","206.582","-599.45","18617.484","142275.518","-160877.724"
"355.476","249.612","-608.061","4830.069","149888.565","-154723.415"
"316.464","292.643","-608.061","-9044.058","156723.005","-147702.303"
"272.576","335.674","-608.061","-22744.759","162519.302","-139727.706"
"228.688","374.401","-603.755","-36358.747","167277.457","-130886.305"
"184.8","408.826","-595.144","-49799.309","171083.98","-121264.781"
"140.912","443.25","-582.226","-62893.017","173765.849","-110863.133"
"92.147","473.372","-569.308","-75553.159","175409.575","-99854.722"
"43.383","503.493","-547.778","-87779.734","175928.647","-88152.868"
"-0.504","529.312","-526.249","-99486.03","175409.575","-75930.932"
"-49.269","550.827","-500.413","-110585.332","173852.361","-63275.593"
"-98.033","568.04","-470.272","-120990.928","171170.492","-50186.853"
"-141.921","585.252","-440.13","-130616.104","167450.481","-36751.391"
"-190.686","598.161","-405.683","-139460.861","162692.326","-23142.568"
"-234.574","602.464","-371.235","-147438.484","156896.029","-9447.065"
"-278.462","606.767","-328.176","-154548.975","150148.101","4421.798"
"-322.35","611.07","-289.423","-160705.619","142448.541","18203.982"
"-361.362","606.767","-246.363","-165821.704","133970.375","31899.485"
"-395.497","598.161","-203.304","-169897.229","124540.578","45334.947"
"-429.632","589.555","-155.939","-173018.908","114418.686","58510.368"
"-463.767","572.343","-108.574","-175013.314","103604.698","71425.748"
"-493.026","555.13","-61.208","-175880.447","92098.616","83821.045"
"-522.284","533.615","-13.843","-175707.02","80073.462","95696.26"
"-541.79","507.797","33.521","-174493.034","67529.236","106964.711"
"-561.296","481.978","80.886","-172151.775","54552.451","117626.401"
"-580.802","451.857","128.252","-168769.956","41316.13","127507.966"
"-590.555","417.432","175.617","-164347.578","27733.762","136609.408"
"-600.308","383.008","218.676","-158884.64","13978.37","144930.727"
"-605.184","344.28","261.735","-152467.856","222.978","152298.561"
"-610.061","301.249","304.795","-145097.225","-13618.925","158712.91"
"-605.184","262.522","347.854","-136859.462","-27287.805","164173.776"
"-600.308","215.188","382.301","-127754.565","-40870.174","168681.156"
"-590.555","172.157","421.055","-117869.249","-54193.006","172061.692"
"-575.925","124.823","451.196","-107290.227","-67169.791","174402.063"
"-561.296","77.49","485.644","-96017.498","-79714.017","175702.269"
"-541.79","30.156","511.479","-84137.775","-91739.171","175875.63"
"-517.408","-17.177","537.315","-71737.774","-103245.254","175008.826"
"-493.026","-64.511","554.539","-58904.205","-114145.753","173015.176"
"-463.767","-111.845","576.068","-45723.783","-124267.645","169981.362"
"-429.632","-159.178","588.986","-32283.222","-133697.442","165907.384"
"-395.497","-206.512","597.598","-18582.521","-142262.121","160793.24"
"-356.485","-249.543","606.21","-4795.106","-149961.68","154725.612"
"-317.474","-292.573","606.21","8992.308","-156709.608","147704.5"
"-273.585","-331.301","606.21","22779.722","-162505.905","139729.903"
"-229.697","-370.029","601.904","36393.711","-167264.06","130888.502"
"-185.809","-408.756","593.292","49747.559","-171070.583","121266.978"
"-141.921","-443.181","580.374","62841.267","-173752.452","110865.33"
"-93.157","-473.302","567.456","75588.122","-175396.178","99856.919"
"-44.392","-503.424","545.927","87814.698","-176001.762","88155.065"
"4.371","-529.242","524.397","99520.993","-175396.178","75933.128"
"48.259","-550.758","498.562","110620.295","-173838.964","63277.79"
"97.024","-567.97","472.726","120939.178","-171157.095","50189.05"
"145.788","-585.182","438.279","130651.068","-167437.083","36753.588"
"189.676","-593.788","403.831","139495.824","-162678.929","23144.765"
"233.564","-602.395","369.384","147473.448","-156882.632","9449.262"
"277.452","-606.698","330.63","154583.938","-150134.703","-4419.601"
"321.34","-606.698","287.571","160653.869","-142521.656","-18201.785"
"360.352","-602.395","244.512","165769.954","-133956.978","-31897.288"
"399.364","-598.091","201.452","169932.193","-124613.693","-45332.75"
"433.499","-585.182","154.087","172967.158","-114405.289","-58508.171"
"462.757","-572.273","106.722","174961.564","-103591.301","-71423.551"
"492.016","-555.061","59.357","175915.41","-92085.219","-83818.848"
"521.275","-533.545","11.992","175741.984","-80060.064","-95694.063"
"545.657","-507.727","-35.373","174527.998","-67515.839","-106962.515"
"565.163","-481.909","-82.738","172186.738","-54539.054","-117624.204"
"579.792","-451.787","-130.103","168804.92","-41302.733","-127505.77"
"594.422","-417.363","-177.468","164382.541","-27720.365","-136607.212"
"599.298","-378.635","-220.528","158919.603","-14051.485","-144928.53"
"609.051","-344.21","-263.587","152502.819","-209.581","-152296.364"
"609.051","-301.18","-306.646","145132.189","13632.322","-158710.714"
"609.051","-258.149","-345.4","136894.425","27301.203","-164171.579"
"599.298","-215.118","-384.153","127789.529","40883.571","-168678.96"
"589.545","-172.088","-422.906","117904.213","54206.403","-172059.495"
"579.792","-124.754","-453.048","107325.19","67183.188","-174399.866"
"560.286","-77.42","-483.189","96052.461","79727.414","-175700.072"
"540.781","-30.086","-513.331","84172.739","91752.568","-175873.433"
"516.398","17.247","-534.861","71772.737","103258.651","-175006.629"
"492.016","64.58","-556.39","58939.169","114159.15","-173012.98"
"462.757","111.914","-573.614","45758.747","124281.042","-169979.166"
"428.622","159.248","-590.838","32231.472","133710.839","-165905.187"
"394.487","206.582","-599.45","18617.484","142275.518","-160877.724"
"355.476","249.612","-608.061","4830.069","149888.565","-154723.415"
"316.464","292.643","-608.061","-9044.058","156723.005","-147702.303"
"272.576","335.674","-608.061","-22744.759","162519.302","-139727.706"
"228.688","374.401","-603.755","-36358.747","167277.457","-130886.305"
"184.8","408.826","-595.144","-49799.309","171083.98","-121264.781"
"140.912","443.25","-582.226","-62893.017","173765.849","-110863.133"
"92.147","473.372","-569.308","-75553.159","175409.575","-99854.722"
"43.383","503.493","-547.778","-87779.734","175928.647","-88152.868"
"-0.504","529.312","-526.249","-99486.03","175409.575","-75930.932"
"-49.269","550.827","-500.413","-110585.332","173852.361","-63275.593"
"-98.033","568.04","-470.272","-120990.928","171170.492","-50186.853"
"-141.921","585.252","-440.13","-130616.104","167450.481","-36751.391"
"-190.686","598.161","-405.683","-139460.861","162692.326","-23142.568"
"-234.574","602.464","-371.235","-147438.484","156896.029","-9447.065"
"-278.462","606.767","-328.176","-154548.975","150148.101","4421.798"
"-322.35","611.07","-289.423","-160705.619","142448.541","18203.982"
"-361.362","606.767","-246.363","-165821.704","133970.375","31899.485"
"-395.497","598.161","-203.304","-169897.229","124540.578","45334.947"
"-429.632","589.555","-155.939","-173018.908","114418.686","58510.368"
"-463.767","572.343","-108.574","-175013.314","103604.698","71425.748"
"-493.026","555.13","-61.208","-175880.447","92098.616","83821.045"
"-522.284","533.615","-13.843","-175707.02","80073.462","95696.26"
"-541.79","507.797","33.521","-174493.034","67529.236","106964.711"
"-561.296","481.978","80.886","-172151.775","54552.451","117626.401"
"-580.802","451.857","128.252","-168769.956","41316.13","127507.966"
"-590.555","417.432","175.617","-164347.578","27733.762","136609.408"
"-600.308","383.008","218.676","-158884.64","13978.37","144930.727"
"-605.184","344.28","261.735","-152467.856","222.978","152298.561"
"-610.061","301.249","304.795","-145097.225","-13618.925","158712.91"
"-605.184","262.522","347.854","-136859.462","-27287.805","164173.776"
"-600.308","215.188","382.301","-127754.565","-40870.174","168681.156"
"-590.555","172.157","421.055","-117869.249","-54193.006","172061.692"
"-575.925","124.823","451.196","-107290.227","-67169.791","174402.063"
"-561.296","77.49","485.644","-96017.498","-79714.017","175702.269"
"-541.79","30.156","511.479","-84137.775","-91739.171","175875.63"
"-517.408","-17.177","537.315","-71737.774","-103245.254","175008.826"
"-493.026","-64.511","554.539","-58904.205","-114145.753","173015.176"
"-463.767","-111.845","576.068","-45723.783","-124267.645","169981.362"
"-429.632","-159.178","588.986","-32283.222","-133697.442","165907.384"
"-395.497","-206.512","597.598","-18582.521","-142262.121","160793.24"
"-356.485","-249.543","606.21","-4795.106","-149961.68","154725.612"
"-317.474","-292.573","606.21","8992.308","-156709.608","147704.5"
"-273.585","-331.301","606.21","22779.722","-162505.905","139729.903"
"-229.697","-370.029","601.904","36393.711","-167264.06","130888.502"
"-185.809","-408.756","593.292","49747.559","-171070.583","121266.978"
"-141.921","-443.181","580.374","62841.267","-173752.452","110865.33"
"-93.157","-473.302","567.456","75588.122","-175396.178","99856.919"
"-44.392","-503.424","545.927","87814.698","-176001.762","88155.065"
"4.371","-529.242","524.397","99520.993","-175396.178","75933.128"
"48.259","-550.758","498.562","110620.295","-173838.964","63277.79"
"97.024","-567.97","472.726","120939.178","-171157.095","50189.05"
"145.788","-585.182","438.279","130651.068","-167437.083","36753.588"
"189.676","-593.788","403.831","139495.824","-162678.929","23144.765"
"233.564","-602.395","369.384","147473.448","-156882.632","9449.262"
"277.452","-606.698","330.63","154583.938","-150134.703","-4419.601"
"321.34","-606.698","287.571","160653.869","-142521.656","-18201.785"
"360.352","-606.698","244.512","165769.954","-133956.978","-31897.288"
"399.364","-598.091","201.452","169932.193","-124613.693","-45332.75"
"433.499","-585.182","154.087","172967.158","-114405.289","-58508.171"
"462.757","-572.273","106.722","174961.564","-103591.301","-71423.551"
"492.016","-555.061","59.357","175915.41","-92085.219","-83818.848"
"521.275","-533.545","11.992","175741.984","-80060.064","-95694.063"
"545.657","-507.727","-35.373","174527.998","-67515.839","-106962.515"
"565.163","-481.909","-82.738","172186.738","-54539.054","-117624.204"
"579.792","-451.787","-130.103","168804.92","-41302.733","-127505.77"
"594.422","-417.363","-177.468","164382.541","-27720.365","-136607.212"
"599.298","-378.635","-220.528","158919.603","-14051.485","-144928.53"
"609.051","-344.21","-263.587","152502.819","-209.581","-152296.364"
"609.051","-301.18","-306.646","145132.189","13632.322","-158710.714"
"609.051","-258.149","-345.4","136894.425","27301.203","-164171.579"
"599.298","-215.118","-384.153","127789.529","40883.571","-168678.96"
"589.545","-172.088","-422.906","117904.213","54206.403","-172059.495"
"579.792","-124.754","-453.048","107325.19","67183.188","-174399.866"
"560.286","-77.42","-483.189","96052.461","79727.414","-175700.072"
"540.781","-30.086","-513.331","84172.739","91752.568","-175873.433"
"516.398","17.247","-534.861","71772.737","103258.651","-175006.629"
"492.016","64.58","-556.39","58939.169","114159.15","-173012.98"
"462.757","111.914","-573.614","45758.747","124281.042","-169979.166"
"428.622","159.248","-590.838","32231.472","133710.839","-165905.187"
"394.487","206.582","-599.45","18617.484","142275.518","-160877.724"
"355.476","249.612","-608.061","4830.069","149888.565","-154723.415"
"316.464","292.643","-608.061","-9044.058","156723.005","-147702.303"
"272.576","335.674","-608.061","-22744.759","162519.302","-139727.706"
"228.688","374.401","-603.755","-36358.747","167277.457","-130886.305"
"184.8","408.826","-595.144","-49799.309","171083.98","-121264.781"
"140.912","443.25","-582.226","-62893.017","173765.849","-110863.133"
"92.147","473.372","-569.308","-75553.159","175409.575","-99854.722"
"43.383","503.493","-547.778","-87779.734","175928.647","-88152.868"
"-0.504","529.312","-526.249","-99486.03","175409.575","-75930.932"
"-49.269","550.827","-500.413","-110585.332","173852.361","-63275.593"
"-98.033","568.04","-470.272","-120990.928","171170.492","-50186.853"
"-141.921","585.252","-440.13","-130616.104","167450.481","-36751.391"
"-190.686","598.161","-405.683","-139460.861","162692.326","-23142.568"
"-234.574","602.464","-371.235","-147438.484","156896.029","-9447.065"
"-278.462","606.767","-328.176","-154548.975","150148.101","4421.798"
"-322.35","611.07","-289.423","-160705.619","142448.541","18203.982"
"-361.362","606.767","-246.363","-165821.704","133970.375","31899.485"
"-395.497","598.161","-203.304","-169897.229","124540.578","45334.947"
"-429.632","589.555","-155.939","-173018.908","114418.686","58510.368"
"-463.767","572.343","-108.574","-175013.314","103604.698","71425.748"
"-493.026","555.13","-61.208","-175880.447","92098.616","83821.045"
"-522.284","533.615","-13.843","-175707.02","80073.462","95696.26"
"-541.79","507.797","33.521","-174493.034","67529.236","106964.711"
"-561.296","481.978","80.886","-172151.775","54552.451","117626.401"
"-580.802","451.857","128.252","-168769.956","41316.13","127507.966"
"-590.555","417.432","175.617","-164347.578","27733.762","136609.408"
"-600.308","383.008","218.676","-158884.64","13978.37","144930.727"
"-605.184","344.28","261.735","-152467.856","222.978","152298.561"
"-610.061","301.249","304.795","-145097.225","-13618.925","158712.91"
"-605.184","262.522","347.854","-136859.462","-27287.805","164173.776"
"-600.308","215.188","382.301","-127754.565","-40870.174","168681.156"
