"Ia","Ib","Ic","Ua","Ub","Uc"
"1.755","1.191","2.941","23.611","735.966","759.486"
"3.462","2.425","5.882","33.773","1478.808","1512.423"
"5.119","3.701","8.823","30.055","2228.479","2258.331"
"6.752","5.021","11.763","12.93","2984.499","2997.165"
"8.335","6.383","14.723","17.85","3746.82","3728.882"
"9.894","7.788","17.683","61.879","4515.393","4453.006"
"11.403","9.235","20.642","119.822","5289.738","5169.493"
"12.863","10.725","23.6","191.21","6069.371","5878.303"
"14.298","12.257","26.556","276.033","6854.673","6578.964"
"15.683","13.81","29.51","374.283","7644.732","7271.003"
"17.019","15.404","32.441","485.951","8439.925","7954.385"
"18.305","17.041","35.371","611.028","9239.77","8629.071"
"19.565","18.72","38.298","749.504","10043.784","9295.028"
"20.776","20.44","41.222","901.367","10851.912","9951.79"
"21.938","22.181","44.144","1066.605","11663.673","10598.894"
"23.049","23.963","47.042","1244.77","12479.011","11236.74"
"24.136","25.786","49.937","1436.282","13297.873","11864.438"
"25.172","27.65","52.829","1640.692","14119.775","12482.391"
"26.159","29.534","55.697","1858.416","14944.663","13090.144"
"27.096","31.459","58.561","2089.002","15772.054","13687.671"
"27.983","33.425","61.421","2332.434","16601.466","14274.952"
"28.845","35.41","64.256","2588.689","17432.844","14851.536"
"29.657","37.435","67.088","2857.747","18266.132","15417.406"
"30.42","39.479","69.894","3139.156","19100.851","15972.119"
"31.134","41.563","72.674","3433.322","19936.944","16515.66"
"31.798","43.666","75.451","3739.79","20773.932","17048.017"
"32.414","45.809","78.201","4058.537","21611.761","17569.18"
"32.98","47.97","80.946","4389.534","22449.951","18078.716"
"33.498","50.17","83.666","4732.755","23288.45","18576.622"
"33.99","52.389","86.359","5088.172","24126.778","19062.893"
"34.434","54.625","89.027","5455.327","24964.885","19537.108"
"34.83","56.9","91.667","5834.188","25802.293","19999.271"
"35.178","59.192","94.303","6224.725","26638.951","20449.386"
"35.478","61.502","96.911","6626.906","27474.386","20887.043"
"35.73","63.85","99.493","7040.27","28308.546","21312.671"
"35.936","66.216","102.048","7465.21","29141.378","21725.867"
"36.095","68.598","104.576","7901.265","29971.997","22126.648"
"36.208","70.996","107.077","8347.971","30800.768","22514.624"
"36.275","73.432","109.551","8805.718","31627.226","22889.819"
"36.297","75.885","111.998","9274.044","32450.907","23252.669"
"36.274","78.353","114.418","9752.909","33271.762","23602.392"
"36.23","80.838","116.81","10242.274","34089.331","23939.429"
"36.142","83.338","119.175","10741.674","34903.566","24263.819"
"36.011","85.854","121.491","11251.069","35714.011","24575.204"
"35.839","88.385","123.781","11770.417","36520.62","24873.631"
"35.625","90.932","126.042","12299.675","37323.348","25159.155"
"35.372","93.493","128.276","12838.377","38121.744","25431.436"
"35.081","96.07","130.462","13386.48","38915.359","25690.935"
"34.752","98.661","132.62","13943.516","39704.153","25937.327"
"34.388","101.246","134.751","14509.862","40487.681","26171.077"
"33.989","103.845","136.834","15085.05","41265.904","26391.876"
"33.559","106.458","138.888","15668.614","42038.783","26599.81"
"33.099","109.085","140.915","16260.507","42805.883","26794.587"
"32.63","111.705","142.894","16860.68","43566.768","26976.693"
"32.136","114.339","144.845","17469.084","44321.802","27146.234"
"31.619","116.986","146.749","18085.252","45070.161","27302.944"
"31.084","119.626","148.625","18709.135","45811.814","27446.951"
"30.533","122.279","150.454","19340.265","46546.73","27578.384"
"29.972","124.924","152.254","19978.591","47274.491","27697.755"
"29.406","127.581","154.008","20624.062","47995.07","27804.84"
"28.853","130.231","155.715","21276.212","48708.054","27899.801"
"28.306","132.893","157.394","21934.987","49413.421","27982.803"
"27.77","135.546","159.026","22600.335","50110.764","28053.673"
"27.254","138.191","160.612","23271.789","50800.064","28112.956"
"26.765","140.848","162.17","23949.296","51481.303","28160.854"
"26.323","143.496","163.682","24632.392","52154.087","28197.58"
"25.926","146.135","165.149","25321.022","52818.025","28223.019"
"25.584","148.785","166.569","26014.721","53473.48","28237.755"
"25.309","151.426","167.963","26713.434","54119.698","28242.041"
"25.115","154.057","169.311","27417.106","54757.042","28235.818"
"25.006","156.679","170.614","28125.275","55384.768","28219.702"
"24.995","159.292","171.872","28837.883","56003.245","28193.994"
"25.09","161.895","173.086","29554.471","56612.104","28159.012"
"25.297","164.488","174.257","30274.982","57210.988","28114.788"
"25.623","167.071","175.4","30999.358","57800.263","28061.99"
"26.073","169.644","176.5","31727.141","58379.22","28000.997"
"26.644","172.206","177.557","32457.875","58948.227","27932.209"
"27.342","174.758","178.571","33191.501","59506.943","27856.049"
"28.155","177.299","179.543","33927.961","60055.034","27772.963"
"29.093","179.83","180.472","34666.803","60592.872","27683.425"
"30.153","182.331","181.361","35407.968","61120.131","27587.934"
"31.315","184.82","182.208","36151.003","61636.493","27487.017"
"32.591","187.299","183.014","36895.852","62141.989","27381.231"
"33.958","189.766","183.78","37642.457","62636.654","27271.406"
"35.428","192.203","184.506","38389.978","63120.187","27157.909"
"36.979","194.629","185.194","39138.747","63592.631","27041.617"
"38.623","197.024","185.842","39888.32","64054.032","26923.197"
"40.337","199.408","186.452","40638.252","64504.107","26803.349"
"42.116","201.761","187.025","41388.485","64942.912","26682.808"
"43.976","204.102","187.547","42138.965","65370.504","26562.344"
"45.894","206.413","188.032","42889.25","65786.622","26442.763"
"47.886","208.712","188.482","43638.904","66191.334","26325.076"
"49.929","210.98","188.897","44387.87","66584.71","26209.979"
"52.018","213.235","189.278","45136.095","66966.512","26098.53"
"54.153","215.46","189.625","45883.144","67336.822","25991.652"
"56.352","217.654","189.94","46628.965","67695.725","25890.298"
"58.592","219.818","190.224","47373.128","68043.311","25795.562"
"60.87","221.969","190.463","48115.207","68379.372","25708.425"
"63.184","224.089","190.673","48855.149","68704.011","25629.808"
"65.556","226.179","190.853","49592.903","69017.041","25560.84"
"67.963","228.238","191.006","50328.049","69318.865","25502.625"
"70.401","230.267","191.132","51060.537","69609.312","25456.138"
"72.87","232.266","191.22","51789.95","69888.506","25422.474"
"75.369","234.234","191.283","52516.241","70156.297","25402.659"
"77.896","236.171","191.322","53238.998","70413.099","25397.719"
"80.452","238.079","191.339","53957.813","70658.781","25408.651"
"83.034","239.955","191.335","54673.001","70893.49","25436.41"
"85.642","241.802","191.31","55383.8","71117.118","25481.926"
"88.276","243.618","191.257","56090.524","71330.092","25546.098"
"90.935","245.403","191.186","56792.42","71532.322","25629.709"
"93.617","247.159","191.099","57489.8","71723.987","25733.534"
"96.323","248.869","190.997","58181.921","71905.269","25858.297"
"99.027","250.548","190.882","58868.745","72076.361","26004.665"
"101.754","252.198","190.755","59550.235","72237.22","26173.111"
"104.503","253.818","190.61","60226.355","72388.291","26364.138"
"107.272","255.392","190.456","60896.381","72529.554","26578.021"
"110.039","256.938","190.295","61560.624","72661.234","26815.093"
"112.825","258.453","190.129","62218.37","72783.563","27075.62"
"115.632","259.924","189.96","62869.929","72896.778","27359.799"
"118.434","261.366","189.788","63514.937","73000.918","27667.545"
"121.255","262.764","189.611","64153.032","73096.448","27998.891"
"124.095","264.133","189.436","64784.189","73183.43","28353.567"
"126.928","265.46","189.265","65408.058","73262.338","28731.463"
"129.78","266.757","189.1","66024.616","73333.259","29132.414"
"132.626","268.012","188.943","66633.847","73396.49","29555.932"
"135.489","269.238","188.796","67235.409","73452.333","30001.74"
"138.345","270.423","188.66","67829.287","73501.101","30469.525"
"141.193","271.567","188.538","68415.149","73543.115","30958.631"
"144.058","272.682","188.433","68992.985","73578.545","31468.667"
"146.916","273.758","188.345","69562.473","73607.895","31998.89"
"149.765","274.793","188.277","70123.608","73631.515","32548.851"
"152.629","275.801","188.231","70676.076","73649.761","33118.091"
"155.485","276.77","188.21","71219.879","73662.866","33705.79"
"158.333","277.7","188.216","71754.714","73671.346","34311.461"
"161.171","278.592","188.252","72280.587","73675.465","34934.252"
"164.024","279.457","188.319","72797.507","73675.748","35573.663"
"166.867","280.286","188.419","73305.187","73672.489","36229.202"
"169.7","281.077","188.554","73803.64","73666.221","36900.002"
"172.524","281.833","188.727","74292.592","73657.367","37585.573"
"175.338","282.553","188.94","74772.064","73646.272","38285.05"
"178.141","283.238","189.195","75242.078","73633.475","38997.956"
"180.934","283.889","189.494","75702.378","73619.353","39723.432"
"183.717","284.506","189.839","76152.712","73604.451","40461.022"
"186.488","285.099","190.233","76593.395","73589.24","41209.88"
"189.249","285.66","190.677","77024.186","73574.199","41969.575"
"191.976","286.19","191.168","77444.856","73559.816","42739.69"
"194.691","286.688","191.712","77855.45","73546.588","43519.409"
"197.395","287.155","192.312","78256.019","73535.018","44307.923"
"200.088","287.593","192.969","78646.352","73525.62","45105.273"
"202.768","288.002","193.677","79026.507","73518.912","45910.252"
"205.415","288.383","194.445","79396.547","73515.421","46722.931"
"208.049","288.737","195.275","79756.283","73515.678","47542.122"
"210.671","289.057","196.159","80105.786","73520.204","48367.924"
"213.258","289.351","197.107","80445.132","73529.543","49199.166"
"215.833","289.621","198.12","80774.155","73544.218","50035.974"
"218.374","289.867","199.189","81092.941","73564.762","50877.197"
"220.901","290.09","200.326","81401.579","73591.713","51722.986"
"223.394","290.292","201.518","81699.929","73625.559","52572.64"
"225.874","290.473","202.78","81988.093","73666.884","53425.468"
"228.319","290.634","204.098","82265.95","73716.16","54281.223"
"230.751","290.776","205.486","82533.835","73773.987","55139.231"
"233.148","290.896","206.932","82791.644","73840.736","55999.264"
"235.531","290.999","208.448","83039.285","73917.0","56861.103"
"237.879","291.087","210.021","83277.099","74003.298","57724.101"
"240.193","291.161","211.665","83505.012","74100.03","58587.625"
"242.473","291.221","213.365","83723.163","74207.685","59451.478"
"244.738","291.27","215.122","83931.501","74326.746","60315.474"
"246.968","291.305","216.933","84130.375","74457.688","61179.002"
"249.164","291.331","218.816","84319.751","74600.981","62041.458"
"251.325","291.349","220.753","84499.794","74756.929","62902.677"
"253.452","291.361","222.744","84670.496","74925.962","63762.072"
"255.544","291.366","224.787","84832.215","75108.501","64619.49"
"257.622","291.368","226.883","84984.961","75304.774","65474.788"
"259.664","291.367","229.048","85128.929","75515.157","66327.397"
"261.673","291.364","231.264","85264.157","75740.017","67176.757"
"263.647","291.361","233.529","85391.014","75979.702","68023.168"
"265.586","291.361","235.844","85509.559","76234.337","68865.657"
"267.492","291.363","238.206","85620.017","76504.224","69704.108"
"269.345","291.371","240.616","85722.619","76789.652","70538.41"
"271.164","291.385","243.072","85817.603","77090.654","71368.035"
"272.95","291.408","245.574","85905.08","77407.469","72192.462"
"274.701","291.44","248.1","85985.436","77740.318","73011.597"
"276.419","291.482","250.67","86058.805","78089.406","73825.349"
"278.103","291.538","253.281","86125.461","78454.655","74633.214"
"279.736","291.61","255.934","86185.681","78836.217","75435.111"
"281.336","291.699","258.627","86239.753","79233.95","76230.549"
"282.902","291.805","261.339","86287.869","79647.958","77019.455"
"284.436","291.93","264.09","86330.433","80078.329","77801.35"
"285.92","292.076","266.877","86367.666","80524.835","78576.171"
"287.372","292.244","269.681","86399.89","80987.517","79343.452"
"288.79","292.436","272.519","86427.514","81466.402","80103.136"
"290.161","292.654","275.371","86450.798","81961.18","80854.77"
"291.499","292.904","278.257","86470.086","82471.834","81598.307"
"292.789","293.184","281.153","86485.734","82998.333","82333.306"
"294.048","293.494","284.081","86498.103","83540.296","83059.728"
"295.275","293.837","287.019","86507.562","84097.651","83777.537"
"296.456","294.213","289.965","86514.448","84669.969","84486.309"
"297.606","294.624","292.94","86519.188","85257.144","85186.016"
"298.711","295.073","295.921","86522.174","85859.062","85876.246"
"299.77","295.559","298.907","86523.784","86475.233","86556.982"
"300.8","296.085","301.92","86524.447","87105.142","87227.823"
"301.786","296.653","304.937","86524.575","87749.002","87888.759"
"302.742","297.262","307.957","86524.587","88406.272","88539.406"
"303.655","297.916","310.979","86524.911","89076.394","89179.762"
"304.54","298.615","314.002","86525.98","89759.176","89809.826"
"305.383","299.361","317.026","86528.25","90454.419","90429.234"
"306.185","300.154","320.05","86532.149","91161.529","91037.995"
"306.96","300.997","323.073","86538.123","91879.893","91635.756"
"307.694","301.877","326.095","86546.67","92609.689","92222.537"
"308.39","302.809","329.114","86558.21","93349.888","92798.0"
"309.048","303.793","332.13","86573.204","94100.661","93362.53"
"309.68","304.829","335.143","86592.117","94861.369","93915.448"
"310.275","305.92","338.151","86615.419","95631.362","94457.141"
"310.834","307.066","341.155","86643.581","96410.396","94987.3"
"311.358","308.254","344.131","86677.077","97198.226","95505.624"
"311.858","309.498","347.102","86716.384","97994.191","96012.165"
"312.325","310.8","350.066","86761.876","98797.625","96506.976"
"312.758","312.144","353.002","86814.126","99608.276","96990.117"
"313.161","313.546","355.93","86873.494","100425.897","97461.316"
"313.532","315.008","358.85","86940.57","101249.815","97920.64"
"313.883","316.513","361.74","87015.695","102079.785","98367.838"
"314.204","318.077","364.622","87099.331","102915.133","98802.989"
"314.498","319.702","367.472","87191.933","103755.187","99226.178"
"314.764","321.37","370.313","87293.955","104600.132","99637.176"
"315.005","323.098","373.122","87405.683","105448.87","100036.08"
"315.221","324.871","375.921","87527.717","106301.593","100422.99"
"315.413","326.704","378.688","87660.319","107157.204","100798.01"
"315.59","328.58","381.422","87803.905","108015.904","101160.946"
"315.745","330.517","384.124","87958.886","108876.602","101511.914"
"315.879","332.496","386.814","88125.465","109739.504","101850.745"
"315.995","334.518","389.471","88304.229","110603.525","102177.857"
"316.092","336.6","392.094","88495.349","111468.883","102493.096"
"316.173","338.724","394.684","88699.185","112334.932","102796.319"
"316.239","340.889","397.241","88916.089","113201.033","103087.955"
"316.29","343.114","399.783","89146.401","114066.981","103367.88"
"316.33","345.378","402.292","89390.206","114932.148","103636.253"
"316.357","347.683","404.766","89647.807","115796.338","103893.241"
"316.375","350.026","407.207","89919.492","116658.934","104138.751"
"316.385","352.427","409.612","90205.275","117519.75","104372.967"
"316.388","354.867","411.984","90505.678","118378.179","104596.075"
"316.388","357.343","414.301","90820.673","119234.047","104808.268"
"316.384","359.857","416.584","91150.484","120086.758","105009.742"
"316.377","362.406","418.833","91495.028","120936.149","105200.464"
"316.369","364.99","421.046","91854.488","121782.061","105380.649"
"316.362","367.609","423.225","92229.031","122623.916","105550.521"
"316.357","370.261","425.369","92618.812","123461.143","105710.306"
"316.356","372.947","427.46","93023.655","124293.6","105860.239"
"316.36","375.665","429.516","93443.671","125120.731","106000.346"
"316.371","378.414","431.537","93878.961","125942.404","106130.882"
"316.392","381.174","433.505","94329.276","126758.494","106252.108"
"316.423","383.963","435.439","94794.677","127568.462","106364.292"
"316.466","386.782","437.339","95275.21","128371.78","106467.707"
"316.523","389.629","439.186","95770.558","129168.34","106562.634"
"316.593","392.483","440.999","96280.733","129957.626","106649.179"
"316.681","395.363","442.76","96805.731","130739.95","106727.821"
"316.787","398.27","444.487","97345.175","131514.404","106798.69"
"316.915","401.181","446.164","97899.027","132280.901","106862.105"
"317.065","404.117","447.806","98466.87","133039.359","106918.548"
"317.239","407.055","449.399","99048.635","133789.301","106968.188"
"317.439","410.017","450.957","99644.246","134530.657","107011.365"
"317.662","412.98","452.466","100253.232","135262.963","107048.283"
"317.913","415.964","453.927","100875.489","135986.162","107079.442"
"318.196","418.948","455.354","101510.905","136699.807","107105.203"
"318.512","421.93","456.733","102158.965","137403.85","107125.934"
"318.862","424.933","458.064","102819.533","138097.863","107141.895"
"319.249","427.932","459.348","103492.066","138781.81","107153.589"
"319.665","430.929","460.6","104176.41","139455.659","107161.406"
"320.121","433.942","461.806","104872.404","140119.003","107165.646"
"320.618","436.952","462.966","105579.472","140771.824","107166.816"
"321.158","439.956","464.081","106297.437","141413.731","107165.244"
"321.731","442.954","465.165","107025.706","142044.718","107161.438"
"322.351","445.945","466.205","107764.087","142664.413","107155.751"
"323.017","448.929","467.202","108511.97","143272.821","107148.692"
"323.721","451.906","468.156","109269.156","143869.949","107140.699"
"324.474","454.875","469.067","110035.442","144455.453","107132.166"
"325.278","457.834","469.937","110810.201","145029.0","107123.601"
"326.123","460.784","470.767","111592.797","145590.968","107115.459"
"327.02","463.724","471.556","112383.018","146141.04","107108.202"
"327.973","466.654","472.305","113180.651","146678.908","107102.297"
"328.968","469.573","473.016","113985.053","147204.619","107098.205"
"330.02","472.46","473.69","114796.006","147718.224","107096.428"
"331.115","475.334","474.326","115612.864","148219.776","107097.434"
"332.27","478.197","474.926","116435.41","148709.003","107101.71"
"333.468","481.046","475.49","117263.428","149185.648","107109.746"
"334.727","483.862","476.02","118096.269","149650.111","107122.008"
"336.032","486.664","476.516","118933.285","150101.83","107139.01"
"337.399","489.431","476.979","119774.261","150541.213","107161.21"
"338.811","492.184","477.411","120618.552","150968.039","107189.092"
"340.287","494.903","477.811","121465.946","151382.408","107223.141"
"341.81","497.606","478.182","122316.236","151784.425","107263.842"
"343.379","500.273","478.523","123168.78","152173.901","107311.684"
"345.012","502.925","478.836","124023.376","152550.955","107367.151"
"346.693","505.541","479.114","124879.389","152915.713","107430.64"
"348.42","508.14","479.365","125736.189","153268.015","107502.62"
"350.212","510.702","479.592","126593.582","153608.003","107583.554"
"352.051","513.229","479.795","127451.375","153935.821","107673.904"
"353.936","515.718","479.976","128308.952","154251.345","107774.128"
"355.867","518.19","480.135","129166.126","154554.738","107884.554"
"357.865","520.625","480.267","130022.289","154846.165","108005.614"
"359.908","523.023","480.38","130876.836","155125.537","108137.734"
"361.996","525.384","480.476","131729.597","155393.295","108281.336"
"364.129","527.708","480.555","132580.404","155649.366","108436.834"
"366.306","529.995","480.618","133428.667","155893.946","108604.47"
"368.527","532.244","480.667","134274.228","156126.992","108784.624"
"370.792","534.456","480.699","135116.51","156348.715","108977.671"
"373.1","536.631","480.719","135955.362","156559.334","109183.977"
"375.45","538.769","480.73","136790.219","156759.071","109403.699"
"377.842","540.869","480.731","137620.942","156948.154","109637.165"
"380.275","542.932","480.726","138446.976","157126.599","109884.694"
"382.749","544.958","480.711","139267.779","157294.654","110146.373"
"385.263","546.947","480.692","140083.637","157452.573","110422.482"
"387.817","548.881","480.669","140893.607","157600.613","110713.288"
"390.409","550.779","480.646","141697.982","157739.039","111018.806"
"393.017","552.64","480.622","142495.838","157867.931","111339.513"
"395.661","554.448","480.598","143287.472","157987.757","111675.384"
"398.343","556.219","480.577","144071.979","158098.62","112026.359"
"401.06","557.953","480.561","144849.664","158200.816","112392.612"
"403.789","559.636","480.551","145619.64","158294.647","112774.306"
"406.552","561.282","480.549","146382.217","158380.26","113171.589"
"409.35","562.893","480.555","147136.922","158458.134","113584.308"
"412.156","564.452","480.572","147883.287","158528.439","114012.572"
"414.995","565.976","480.602","148621.244","158591.512","114456.477"
"417.841","567.449","480.646","149350.343","158647.831","114915.797"
"420.718","568.888","480.706","150070.528","158697.602","115390.275"
"423.601","570.277","480.782","150781.742","158741.177","115880.264"
"426.513","571.618","480.878","151483.558","158778.917","116385.469"
"429.429","572.924","480.993","152175.561","158811.187","116905.899"
"432.373","574.183","481.129","152857.714","158838.249","117441.214"
"435.32","575.408","481.289","153529.986","158860.593","117991.388"
"438.268","576.586","481.474","154191.982","158878.601","118556.035"
"441.242","577.719","481.685","154843.683","158892.573","119135.099"
"444.217","578.806","481.923","155484.712","158902.995","119728.509"
"447.191","579.862","482.196","156115.06","158910.19","120335.827"
"450.164","580.873","482.5","156734.723","158914.642","120956.956"
"453.159","581.84","482.837","157343.347","158916.697","121591.42"
"456.153","582.765","483.207","157940.596","158916.838","122239.095"
"459.143","583.66","483.607","158526.483","158915.433","122899.851"
"462.129","584.513","484.043","159101.028","158912.959","123573.168"
"465.111","585.325","484.518","159663.916","158909.809","124258.893"
"468.087","586.097","485.032","160215.18","158906.455","124956.478"
"471.058","586.831","485.586","160754.852","158903.31","125665.751"
"474.022","587.526","486.183","161282.647","158900.842","126386.138"
"476.98","588.184","486.823","161798.292","158899.486","127117.451"
"479.93","588.805","487.509","162301.843","158899.7","127859.497"
"482.872","589.39","488.24","162793.361","158901.934","128611.674"
"485.805","589.941","489.009","163272.91","158906.639","129373.37"
"488.728","590.458","489.826","163740.251","158914.268","130144.37"
"491.618","590.942","490.693","164195.463","158925.277","130924.46"
"494.498","591.393","491.61","164638.329","158940.124","131713.005"
"497.367","591.814","492.568","165068.941","158959.268","132509.784"
"500.225","592.204","493.578","165487.107","158983.169","133314.151"
"503.048","592.565","494.641","165893.215","159012.289","134125.878"
"505.858","592.899","495.759","166286.809","159047.023","134944.312"
"508.655","593.205","496.92","166668.286","159087.817","135769.22"
"511.417","593.484","498.136","167037.49","159135.199","136599.945"
"514.164","593.739","499.396","167394.552","159189.539","137436.252"
"516.875","593.97","500.714","167739.342","159251.283","138277.907"
"519.572","594.178","502.089","168072.261","159320.872","139123.82"
"522.231","594.364","503.509","168392.944","159398.636","139974.187"
"524.875","594.525","504.989","168701.801","159485.114","140828.344"
"527.481","594.666","506.513","168998.743","159580.616","141685.63"
"530.049","594.789","508.082","169283.941","159685.558","142545.815"
"532.601","594.896","509.712","169557.568","159800.35","143408.672"
"535.115","594.986","511.387","169819.572","159925.253","144273.11"
"537.59","595.062","513.124","170070.143","160060.807","145139.34"
"540.047","595.122","514.905","170309.478","160207.249","146006.709"
"542.467","595.17","516.732","170537.774","160364.955","146874.566"
"544.847","595.207","518.62","170755.028","160534.293","147742.698"
"547.188","595.235","520.553","170961.456","160715.627","148610.896"
"549.49","595.256","522.532","171157.282","160909.123","149478.52"
"551.773","595.269","524.554","171342.537","161115.115","150344.935"
"554.018","595.276","526.621","171517.464","161333.929","151209.944"
"556.223","595.279","528.749","171682.309","161565.671","152073.353"
"558.389","595.28","530.921","171837.322","161810.636","152934.54"
"560.515","595.28","533.137","171982.76","162069.109","153792.89"
"562.602","595.281","535.395","172118.716","162341.369","154648.225"
"564.651","595.283","537.696","172245.466","162627.681","155500.368"
"566.659","595.289","540.039","172363.291","162928.06","156348.72"
"568.629","595.3","542.423","172472.477","163242.738","157192.691"
"570.56","595.316","544.848","172573.314","163571.681","158032.12"
"572.432","595.341","547.314","172665.961","163915.09","158866.853"
"574.266","595.376","549.82","172750.862","164273.153","159696.317"
"576.062","595.423","552.345","172828.195","164646.049","160520.367"
"577.819","595.481","554.909","172898.282","165033.664","161338.443"
"579.537","595.553","557.511","172961.337","165436.142","162149.995"
"581.199","595.641","560.15","173017.811","165853.323","162955.313"
"582.824","595.744","562.806","173068.042","166285.316","163753.443"
"584.41","595.87","565.498","173112.275","166732.222","164544.272"
"585.96","596.015","568.225","173150.96","167194.13","165327.688"
"587.454","596.182","570.966","173184.364","167670.802","166103.179"
"588.912","596.371","573.742","173212.857","168162.295","166870.645"
"590.316","596.583","576.55","173236.812","168668.326","167629.992"
"591.684","596.821","579.371","173256.609","169188.92","168380.328"
"593.015","597.086","582.202","173272.63","169723.755","169121.973"
"594.295","597.379","585.064","173285.263","170273.168","169854.453"
"595.54","597.701","587.935","173294.855","170836.459","170577.303"
"596.734","598.054","590.836","173301.855","171413.947","171290.463"
"597.893","598.447","593.745","173306.664","172005.242","171993.876"
"599.002","598.874","596.66","173309.662","172609.931","172687.102"
"600.078","599.335","599.603","173311.29","173228.309","173370.096"
"600.078","599.344","599.625","173311.29","173231.996","173374.289"
"600.078","599.353","599.646","173311.29","173236.089","173378.446"
"600.092","599.363","599.667","173311.29","173240.22","173382.565"
"600.092","599.373","599.689","173311.29","173244.387","173386.646"
"600.105","599.373","599.689","173311.305","173248.59","173390.321"
"600.105","599.373","599.711","173311.327","173252.828","173394.323"
"600.105","599.373","599.732","173311.327","173257.099","173397.923"
"600.117","599.373","599.754","173311.363","173261.794","173401.485"
"600.117","599.373","599.775","173311.405","173266.129","173404.656"
"600.117","599.384","599.775","173311.455","173270.891","173408.139"
"600.128","599.396","599.797","173311.566","173275.285","173411.581"
"600.139","599.408","599.818","173311.692","173279.708","173414.981"
"600.139","599.408","599.84","173311.831","173284.157","173418.003"
"600.139","599.408","599.861","173311.983","173288.633","173420.986"
"600.139","599.421","599.882","173312.148","173293.543","173423.929"
"600.148","599.434","599.904","173312.417","173298.478","173426.831"
"600.148","599.448","599.925","173312.609","173303.025","173429.692"
"600.148","599.448","599.946","173312.918","173308.008","173432.511"
"600.148","599.461","599.967","173313.246","173312.597","173435.288"
"600.148","599.476","599.988","173313.594","173317.205","173438.021"
"600.155","599.476","599.988","173313.962","173322.251","173440.411"
"600.155","599.49","600.009","173314.349","173327.316","173442.761"
"600.155","599.49","600.009","173314.756","173332.398","173445.072"
"600.155","599.506","600.03","173315.324","173337.496","173447.341"
"600.155","599.521","600.051","173315.917","173342.609","173449.569"
"600.155","599.537","600.072","173316.537","173347.735","173451.755"
"600.155","599.553","600.092","173317.343","173352.873","173453.63"
"600.16","599.569","600.092","173318.18","173358.023","173455.468"
"600.165","599.569","600.112","173319.049","173363.182","173457.268"
"600.165","599.585","600.133","173319.949","173368.349","173459.029"
"600.165","599.602","600.153","173320.88","173373.523","173460.751"
"600.165","599.619","600.173","173321.841","173378.704","173462.434"
"600.165","599.636","600.192","173323.032","173383.888","173463.842"
"600.165","599.654","600.212","173324.054","173389.076","173465.444"
"600.165","599.671","600.232","173325.317","173394.267","173466.783"
"600.165","599.689","600.251","173326.398","173399.025","173468.087"
"600.165","599.707","600.27","173327.732","173404.215","173469.144"
"600.165","599.725","600.289","173329.329","173409.403","173470.376"
"600.165","599.725","600.308","173330.732","173414.156","173471.572"
"600.165","599.744","600.327","173332.409","173419.337","173472.539"
"600.165","599.762","600.346","173334.125","173424.512","173473.662"
"600.165","599.781","600.364","173335.881","173429.68","173474.567"
"600.165","599.8","600.364","173337.675","173434.84","173475.267"
"600.165","599.819","600.382","173339.508","173439.99","173475.941"
"600.165","599.839","600.4","173341.379","173445.129","173476.59"
"600.165","599.858","600.418","173343.287","173449.829","173477.214"
"600.165","599.878","600.435","173345.232","173454.517","173477.962"
"600.165","599.898","600.453","173347.213","173459.617","173478.535"
"600.165","599.898","600.47","173349.518","173464.277","173479.082"
"600.165","599.918","600.487","173351.571","173469.343","173479.473"
"600.165","599.938","600.503","173353.957","173474.391","173479.844"
"600.165","599.958","600.52","173356.382","173479.001","173480.196"
"600.165","599.958","600.52","173359.154","173483.591","173480.528"
"600.17","599.978","600.536","173361.968","173488.577","173480.84"
"600.17","599.999","600.536","173364.508","173493.126","173481.035"
"600.17","599.999","600.551","173367.406","173497.652","173481.216"
"600.17","600.02","600.551","173370.019","173502.155","173481.469"
"600.17","600.041","600.566","173372.998","173506.633","173481.701"
"600.17","600.062","600.566","173376.017","173511.086","173481.843"
"600.17","600.083","600.581","173379.074","173515.511","173481.907"
"600.177","600.104","600.595","173382.169","173519.909","173481.964"
"600.177","600.125","600.595","173385.301","173524.277","173482.014"
"600.177","600.146","600.609","173388.469","173528.615","173482.102"
"600.177","600.167","600.623","173391.672","173532.922","173482.139"
"600.177","600.189","600.623","173394.911","173536.809","173482.169"
"600.187","600.21","600.636","173398.546","173540.664","173482.169"
"600.187","600.231","600.649","173402.219","173544.871","173482.186"
"600.187","600.231","600.661","173405.927","173548.664","173482.186"
"600.187","600.253","600.661","173409.671","173552.423","173482.186"
"600.197","600.274","600.661","173413.448","173555.776","173482.186"
"600.197","600.296","600.673","173417.258","173559.466","173482.186"
"600.197","600.317","600.684","173421.101","173563.121","173482.203"
"600.197","600.339","600.695","173425.362","173566.377","173482.227"
"600.21","600.36","600.706","173429.656","173569.957","173482.258"
"600.21","600.382","600.706","173433.589","173573.144","173482.296"
"600.21","600.403","600.706","173437.551","173576.646","173482.341"
"600.223","600.425","600.706","173441.938","173579.761","173482.444"
"600.223","600.446","600.706","173446.355","173582.84","173482.56"
"600.237","600.468","600.706","173450.799","173585.881","173482.69"
"600.237","600.489","600.706","173455.27","173588.55","173482.833"
"600.237","600.511","600.706","173459.767","173591.183","173482.99"
"600.251","600.532","600.706","173464.288","173594.106","173483.16"
