"Ia","Ib","Ic","Ua","Ub","Uc"
"-419.32","-164.99","583.915","-29535.509","-135254.657","164729.092"
"-414.443","-173.599","588.222","-26759.186","-136984.895","163775.37"
"-409.566","-182.207","588.222","-24069.622","-138715.133","162734.946"
"-399.812","-190.816","592.529","-21293.299","-140358.859","161694.522"
"-394.935","-199.424","592.529","-18603.736","-142002.585","160567.396"
"-385.181","-208.033","596.836","-15827.413","-143646.311","159440.27"
"-380.304","-220.946","596.836","-13051.09","-145203.525","158226.442"
"-370.549","-229.554","596.836","-10274.767","-146674.227","157012.614"
"-360.795","-238.163","601.143","-7585.203","-148231.442","155798.786"
"-355.918","-246.772","601.143","-4808.88","-149702.144","154498.256"
"-346.164","-255.38","601.143","-2032.557","-151086.334","153111.024"
"-341.287","-263.989","601.143","743.765","-152470.525","151810.494"
"-331.533","-272.597","601.143","3433.328","-153854.715","150336.56"
"-321.779","-281.206","601.143","6209.651","-155152.394","148949.328"
"-316.902","-289.815","605.45","8985.975","-156450.072","147475.394"
"-307.148","-298.423","605.45","11762.298","-157661.239","145914.758"
"-297.394","-302.728","605.45","14538.621","-158872.405","144354.122"
"-292.517","-311.336","605.45","17228.184","-159997.06","142793.486"
"-282.763","-319.945","601.143","20004.507","-161121.715","141146.148"
"-273.009","-328.553","601.143","22694.07","-162246.369","139498.81"
"-263.255","-337.162","601.143","25470.394","-163284.512","137764.77"
"-258.378","-345.771","601.143","28159.957","-164236.143","136117.432"
"-248.624","-354.379","601.143","30936.28","-165187.774","134296.69"
"-238.87","-358.683","601.143","33625.843","-166139.405","132475.948"
"-229.116","-367.292","596.836","36315.406","-167004.524","130655.206"
"-219.362","-375.901","596.836","39004.969","-167869.643","128834.464"
"-214.485","-384.509","596.836","41694.532","-168648.25","126927.02"
"-204.731","-388.814","592.529","44384.095","-169426.857","125019.576"
"-194.977","-397.422","592.529","47073.659","-170118.952","123025.43"
"-185.223","-406.031","588.222","49676.462","-170811.048","121117.986"
"-175.469","-410.335","588.222","52366.025","-171416.631","119037.138"
"-165.715","-418.944","583.915","54968.828","-172022.214","117042.992"
"-155.961","-423.248","583.915","57571.631","-172541.286","114962.144"
"-151.084","-431.857","579.608","60174.434","-173060.357","112881.296"
"-141.33","-440.465","579.608","62777.237","-173492.916","110713.746"
"-131.576","-444.769","575.301","65380.04","-173925.476","108546.196"
"-121.821","-453.378","570.994","67896.083","-174271.524","106378.646"
"-112.067","-457.682","570.994","70412.125","-174617.571","104211.096"
"-102.313","-461.987","566.687","72928.168","-174877.107","101956.843"
"-92.559","-470.595","562.38","75444.211","-175136.643","99702.592"
"-82.805","-474.899","558.073","77960.254","-175309.666","97361.638"
"-73.051","-483.508","553.766","80389.537","-175482.69","95107.386"
"-63.297","-487.812","549.459","82818.82","-175569.202","92766.432"
"-53.543","-492.117","549.459","85248.103","-175655.714","90425.478"
"-43.789","-496.421","545.152","87677.385","-175655.714","87997.821"
"-34.035","-505.03","540.845","90019.908","-175655.714","85656.868"
"-24.281","-509.334","536.538","92362.431","-175569.202","83229.212"
"-14.527","-513.638","532.231","94704.953","-175482.69","80801.556"
"-4.773","-517.943","523.618","97047.476","-175309.666","78287.198"
"0.103","-522.247","519.311","99303.239","-175136.643","75859.542"
"9.857","-526.551","515.004","101645.761","-174963.619","73345.184"
"19.611","-530.855","510.697","103814.764","-174617.571","70830.826"
"29.365","-535.16","506.39","106070.527","-174358.035","68229.766"
"39.119","-539.464","502.083","108239.529","-173925.476","65715.408"
"48.873","-543.768","493.469","110408.532","-173579.428","63114.348"
"58.627","-548.073","489.162","112577.534","-173146.869","60599.99"
"68.381","-552.377","484.855","114659.776","-172627.797","57998.93"
"78.135","-556.681","480.548","116742.019","-172108.726","55397.87"
"87.889","-560.985","471.934","118737.501","-171503.143","52710.108"
"97.643","-565.29","467.627","120819.744","-170897.559","50109.048"
"107.397","-569.594","459.013","122815.226","-170205.464","47421.286"
"117.152","-569.594","454.706","124723.948","-169513.369","44820.226"
"126.906","-573.898","446.092","126632.67","-168734.762","42132.464"
"136.66","-578.203","441.785","128541.392","-167956.155","39444.702"
"146.414","-578.203","433.171","130450.115","-167177.548","36756.94"
"151.291","-582.507","428.864","132272.077","-166312.429","33982.476"
"161.045","-582.507","420.25","134094.039","-165360.798","31294.714"
"170.799","-586.811","415.943","135829.241","-164409.167","28606.952"
"180.553","-591.116","407.329","137564.443","-163457.536","25832.488"
"190.307","-591.116","398.715","139299.645","-162419.393","23144.726"
"200.061","-591.116","394.408","140948.087","-161294.739","20370.262"
"209.815","-595.42","385.794","142596.529","-160170.084","17682.5"
"219.569","-595.42","377.181","144158.21","-159045.429","14908.036"
"224.446","-599.724","372.874","145719.892","-157834.263","12133.572"
"234.2","-599.724","364.26","147194.814","-156623.096","9359.108"
"243.954","-599.724","355.646","148756.496","-155325.417","6671.346"
"253.708","-599.724","347.032","150144.657","-154027.739","3896.882"
"263.462","-604.029","342.725","151619.579","-152730.06","1122.418"
"268.339","-604.029","334.111","153007.741","-151345.87","-1652.045"
"278.093","-604.029","325.497","154309.142","-149875.168","-4426.509"
"287.847","-604.029","316.883","155610.544","-148490.977","-7114.272"
"292.724","-604.029","308.269","156825.185","-146933.763","-9888.735"
"302.478","-604.029","299.655","158126.587","-145463.061","-12663.199"
"312.232","-604.029","291.041","159254.468","-143819.335","-15437.663"
"321.986","-604.029","282.427","160382.349","-142262.121","-18125.425"
"326.863","-604.029","273.813","161510.23","-140618.394","-20899.89"
"336.617","-604.029","265.199","162551.352","-138974.668","-23674.353"
"341.494","-604.029","256.585","163592.473","-137244.43","-26362.115"
"351.248","-599.724","247.971","164633.594","-135514.192","-29136.579"
"361.003","-599.724","239.357","165587.955","-133697.442","-31824.342"
"365.88","-599.724","230.744","166455.556","-131967.204","-34512.103"
"375.634","-599.724","222.13","167323.157","-130063.943","-37199.865"
"380.511","-595.42","213.516","168103.998","-128247.193","-39887.627"
"390.265","-595.42","204.902","168884.839","-126343.931","-42575.39"
"395.142","-591.116","196.288","169665.68","-124354.157","-45263.151"
"404.896","-591.116","187.674","170359.761","-122450.895","-47950.913"
"409.773","-591.116","179.06","170967.081","-120461.122","-50551.973"
"419.527","-586.811","170.446","171661.162","-118384.836","-53239.735"
"424.404","-586.811","161.832","172181.723","-116308.551","-55840.795"
"429.281","-582.507","148.911","172702.283","-114232.265","-58441.855"
"439.035","-578.203","140.297","173222.844","-112155.979","-61042.915"
"443.912","-578.203","131.683","173656.644","-109993.182","-63643.975"
"453.666","-573.898","123.069","174003.685","-107830.384","-66158.334"
"458.543","-569.594","114.455","174437.485","-105667.587","-68759.393"
"463.42","-569.594","105.841","174697.766","-103418.277","-71273.751"
"468.297","-565.29","92.921","174958.046","-101168.968","-73788.109"
"478.051","-560.985","84.307","175218.326","-98919.659","-76302.467"
"482.928","-556.681","75.693","175391.846","-96670.349","-78730.123"
"487.805","-552.377","67.079","175565.367","-94334.528","-81244.481"
"492.682","-552.377","58.465","175652.127","-91998.707","-83672.137"
"497.559","-548.073","45.544","175652.127","-89576.373","-86099.793"
"502.436","-543.768","36.93","175738.887","-87240.552","-88440.747"
"507.313","-539.464","28.316","175652.127","-84818.219","-90868.403"
"517.067","-535.16","19.702","175565.367","-82395.886","-93209.358"
"521.944","-530.855","11.088","175478.607","-79973.553","-95550.311"
"526.821","-526.551","-1.832","175305.086","-77464.707","-97804.563"
"531.698","-517.943","-10.446","175131.566","-74955.862","-100145.518"
"531.698","-513.638","-19.06","174871.286","-72447.017","-102399.769"
"536.575","-509.334","-27.674","174524.245","-69938.172","-104567.32"
"541.452","-505.03","-36.288","174263.965","-67429.327","-106821.571"
"546.329","-500.725","-49.208","173830.165","-64833.97","-108989.122"
"551.206","-492.117","-57.822","173396.364","-62325.125","-111156.671"
"556.083","-487.812","-66.436","172962.564","-59729.768","-113237.519"
"560.96","-483.508","-75.05","172442.003","-57134.411","-115318.367"
"560.96","-474.899","-83.664","171921.442","-54452.542","-117399.216"
"565.837","-470.595","-96.585","171314.122","-51857.185","-119480.064"
"570.714","-466.291","-105.199","170706.801","-49175.316","-121474.21"
"570.714","-457.682","-113.813","170012.72","-46579.959","-123468.356"
"575.591","-453.378","-122.427","169318.639","-43898.09","-125375.8"
"580.468","-444.769","-131.041","168537.799","-41216.221","-127283.244"
"580.468","-440.465","-143.962","167756.958","-38534.352","-129190.688"
"585.345","-431.857","-152.576","166889.357","-35852.484","-131011.429"
"585.345","-427.552","-161.19","166021.756","-33084.103","-132918.873"
"590.222","-418.944","-169.804","165067.395","-30402.234","-134652.913"
"590.222","-414.639","-178.418","164113.033","-27720.365","-136386.954"
"595.099","-406.031","-187.032","163071.912","-24951.984","-138120.994"
"595.099","-397.422","-195.645","162030.791","-22183.603","-139855.034"
"599.976","-393.118","-204.259","160989.67","-19501.734","-141502.371"
"599.976","-384.509","-217.18","159861.789","-16733.354","-143063.008"
"599.976","-375.901","-225.794","158647.147","-13964.973","-144710.346"
"599.976","-367.292","-234.408","157432.506","-11196.592","-146270.982"
"604.854","-362.988","-243.022","156217.864","-8514.723","-147744.916"
"604.854","-354.379","-251.636","154916.463","-5746.342","-149218.85"
"604.854","-345.771","-260.25","153615.061","-2977.961","-150692.784"
"604.854","-337.162","-268.864","152313.66","-209.581","-152080.016"
"604.854","-328.553","-277.478","150838.738","2558.799","-153467.247"
"609.731","-324.249","-286.092","149450.577","5327.18","-154767.778"
"609.731","-315.64","-294.706","147975.655","8095.561","-156068.308"
"609.731","-307.032","-303.32","146500.733","10863.942","-157282.135"
"609.731","-298.423","-311.934","144939.051","13545.81","-158495.964"
"609.731","-289.815","-316.241","143377.37","16314.191","-159709.792"
"609.731","-281.206","-324.855","141728.928","19082.572","-160836.918"
"604.854","-272.597","-333.469","140080.486","21850.953","-161877.342"
"604.854","-263.989","-342.082","138432.044","24532.822","-162917.766"
"604.854","-255.38","-350.696","136696.842","27301.203","-163958.19"
"604.854","-246.772","-359.31","134961.64","29983.071","-164911.912"
"604.854","-238.163","-367.924","133139.678","32751.452","-165865.634"
"604.854","-229.554","-372.231","131317.716","35433.321","-166732.654"
"599.976","-220.946","-380.845","129495.754","38115.19","-167599.674"
"599.976","-212.337","-389.459","127587.031","40797.059","-168379.992"
"599.976","-203.729","-393.766","125678.309","43478.928","-169160.309"
"595.099","-195.12","-402.38","123769.587","46160.797","-169940.628"
"595.099","-186.511","-410.994","121774.105","48842.666","-170634.244"
"595.099","-173.599","-415.301","119778.622","51438.023","-171241.157"
"590.222","-164.99","-423.915","117696.38","54119.892","-171848.072"
"590.222","-156.381","-432.529","115700.898","56715.249","-172368.284"
"585.345","-147.773","-436.836","113531.895","59310.606","-172888.496"
"585.345","-139.164","-445.45","111449.653","61905.963","-173408.708"
"580.468","-130.556","-449.757","109280.65","64501.32","-173842.218"
"575.591","-121.947","-458.371","107111.648","67096.677","-174189.025"
"575.591","-109.034","-462.678","104942.645","69605.522","-174535.834"
"570.714","-100.425","-471.292","102686.883","72114.367","-174795.94"
"565.837","-91.817","-475.599","100431.12","74623.212","-175056.045"
"565.837","-83.208","-479.905","98175.357","77132.057","-175316.152"
"560.96","-74.6","-488.519","95832.835","79554.39","-175489.556"
"556.083","-61.687","-492.826","93577.072","82063.235","-175576.258"
"551.206","-53.078","-497.133","91234.549","84485.568","-175662.96"
"551.206","-44.47","-505.747","88805.267","86907.902","-175749.662"
"546.329","-35.861","-510.054","86462.744","89243.723","-175749.662"
"541.452","-27.252","-514.361","84033.461","91666.056","-175662.96"
"536.575","-14.339","-518.668","81604.178","94001.877","-175576.258"
"531.698","-5.731","-527.282","79174.896","96337.699","-175402.854"
"526.821","2.877","-531.589","76658.853","98587.008","-175229.45"
"521.944","11.485","-535.896","74142.81","100836.318","-175056.045"
"517.067","20.094","-540.203","71626.767","103085.627","-174795.94"
"512.19","33.007","-544.51","69110.724","105334.936","-174449.132"
"507.313","41.615","-548.817","66594.681","107497.734","-174102.323"
"502.436","50.224","-553.124","63991.878","109747.043","-173755.516"
"497.559","58.833","-557.431","61475.835","111823.329","-173322.006"
"492.682","71.746","-561.738","58873.032","113986.126","-172801.794"
"482.928","80.354","-566.045","56270.229","116062.412","-172281.582"
"478.051","88.963","-566.045","53580.666","118138.698","-171761.37"
"473.174","97.571","-570.352","50977.863","120128.471","-171154.455"
"468.297","106.18","-574.659","48375.06","122118.245","-170460.84"
"458.543","119.093","-578.966","45685.497","124108.019","-169767.224"
"453.666","127.701","-578.966","42995.934","126011.28","-169073.607"
"448.789","136.31","-583.273","40306.371","127914.542","-168293.289"
"443.912","144.919","-587.58","37616.808","129817.804","-167426.27"
"434.158","153.527","-587.58","34927.245","131634.554","-166645.952"
"429.281","162.136","-591.887","32237.681","133451.304","-165692.23"
"419.527","170.745","-596.194","29548.118","135268.054","-164738.508"
"414.65","183.657","-596.194","26771.795","136998.292","-163784.786"
"409.773","192.266","-600.501","24082.232","138728.53","-162744.362"
"400.019","200.875","-600.501","21305.909","140372.256","-161703.938"
"395.142","209.483","-600.501","18529.586","142015.982","-160576.812"
"385.388","218.092","-604.808","15840.023","143659.708","-159449.686"
"380.511","226.7","-604.808","13063.699","145216.922","-158322.559"
"370.757","235.309","-604.808","10287.376","146774.136","-157108.732"
"361.003","243.918","-609.115","7597.813","148244.839","-155808.202"
"356.125","252.526","-609.115","4821.49","149715.541","-154507.672"
"346.371","261.135","-609.115","2045.167","151186.243","-153207.141"
"341.494","269.743","-609.115","-731.156","152570.434","-151819.91"
"331.74","278.352","-609.115","-3507.479","153868.112","-150432.677"
"321.986","286.961","-613.422","-6197.042","155165.791","-148958.744"
"317.109","295.569","-613.422","-8973.365","156463.469","-147484.809"
"307.355","304.178","-613.422","-11749.688","157761.148","-146010.876"
"297.601","312.786","-613.422","-14526.011","158885.802","-144450.24"
"292.724","321.395","-613.422","-17215.575","160096.969","-142802.902"
"282.97","330.004","-613.422","-19991.898","161221.624","-141242.266"
"273.216","338.612","-609.115","-22768.221","162259.767","-139508.225"
"263.462","342.916","-609.115","-25457.784","163297.909","-137860.888"
"258.585","351.525","-609.115","-28234.107","164336.052","-136126.848"
"248.831","360.134","-609.115","-30923.67","165287.683","-134392.808"
"239.077","368.742","-609.115","-33613.233","166152.802","-132572.066"
"229.323","377.351","-604.808","-36302.797","167104.433","-130751.323"
"219.569","381.655","-604.808","-38992.36","167883.04","-128843.879"
"214.692","390.264","-604.808","-41681.923","168661.647","-126936.435"
"204.938","398.872","-600.501","-44371.486","169440.254","-125028.991"
"195.184","403.177","-600.501","-47061.049","170132.349","-123121.547"
"185.43","411.785","-596.194","-49750.612","170824.445","-121127.401"
"175.676","420.394","-596.194","-52353.415","171430.028","-119133.255"
"165.922","424.698","-591.887","-54956.218","172035.611","-117052.407"
"156.168","433.307","-591.887","-57559.021","172554.683","-114971.559"
"151.291","441.915","-587.58","-60161.824","173073.754","-112890.712"
"141.537","446.22","-587.58","-62764.627","173506.314","-110723.161"
"131.783","454.828","-583.273","-65367.43","173938.873","-108555.612"
"122.029","459.133","-578.966","-67883.473","174284.921","-106388.061"
"112.274","467.741","-578.966","-70486.276","174630.968","-104220.511"
"102.52","472.045","-574.659","-73002.319","174977.016","-101966.259"
"92.766","476.35","-570.352","-75431.602","175150.04","-99712.008"
"83.012","484.958","-566.045","-77947.645","175409.575","-97457.755"
"73.258","489.263","-561.738","-80376.927","175496.087","-95116.802"
"63.504","493.567","-561.738","-82892.97","175669.111","-92775.848"
"53.75","502.176","-557.431","-85322.253","175669.111","-90434.893"
"43.996","506.48","-553.124","-87664.776","175755.623","-88007.237"
"34.242","510.784","-548.817","-90094.059","175755.623","-85666.283"
"24.488","515.088","-544.51","-92436.581","175669.111","-83238.627"
"14.734","523.697","-540.203","-94779.104","175582.599","-80810.971"
"4.98","528.001","-535.896","-97121.627","175409.575","-78296.613"
"0.103","532.306","-527.282","-99377.389","175236.552","-75868.957"
"-9.65","536.61","-522.975","-101633.152","174977.016","-73354.599"
"-19.404","540.914","-518.668","-103888.914","174717.48","-70840.241"
"-29.158","545.219","-514.361","-106057.917","174371.433","-68325.883"
"-38.912","549.523","-510.054","-108313.68","174025.385","-65724.823"
"-48.666","553.827","-505.747","-110395.922","173592.825","-63210.466"
"-58.42","558.131","-497.133","-112564.924","173160.266","-60609.405"
"-68.174","562.436","-492.826","-114647.167","172641.195","-58008.345"
"-77.928","566.74","-488.519","-116729.409","172122.123","-55407.285"
"-87.682","566.74","-479.905","-118811.652","171516.54","-52719.523"
"-97.436","571.044","-475.599","-120807.134","170910.957","-50118.463"
"-107.19","575.349","-466.985","-122802.616","170305.373","-47430.702"
"-116.944","579.653","-462.678","-124798.099","169526.766","-44829.641"
"-126.698","579.653","-458.371","-126706.821","168834.671","-42141.879"
"-136.453","583.957","-449.757","-128615.543","168056.064","-39454.117"
"-146.207","588.262","-445.45","-130437.505","167190.945","-36766.356"
"-151.084","588.262","-436.836","-132259.467","166325.826","-33991.891"
"-160.838","592.566","-428.222","-134081.429","165460.707","-31304.129"
"-170.592","596.87","-423.915","-135903.391","164509.076","-28616.367"
"-180.346","596.87","-415.301","-137638.593","163470.933","-25841.904"
"-190.1","596.87","-410.994","-139287.035","162432.79","-23154.141"
"-199.854","601.174","-402.38","-140935.477","161394.648","-20379.677"
"-209.608","601.174","-393.766","-142583.919","160269.993","-17691.915"
"-214.485","605.479","-389.459","-144232.361","159145.338","-14917.451"
"-224.239","605.479","-380.845","-145794.043","157934.172","-12142.988"
"-233.993","605.479","-372.231","-147268.964","156636.493","-9368.523"
"-243.747","609.783","-363.617","-148743.886","155425.326","-6680.761"
"-253.501","609.783","-355.003","-150218.808","154127.648","-3906.297"
"-258.378","609.783","-350.696","-151606.97","152743.458","-1131.833"
"-268.132","609.783","-342.082","-152995.131","151359.267","1642.63"
"-277.886","609.783","-333.469","-154383.293","149975.077","4417.094"
"-287.64","609.783","-324.855","-155684.694","148504.374","7191.558"
"-292.517","609.783","-316.241","-156899.336","147033.672","9879.32"
"-302.271","609.783","-307.627","-158113.977","145476.458","12653.784"
"-312.025","609.783","-299.013","-159328.618","143919.244","15428.248"
"-321.779","609.783","-290.399","-160456.5","142275.518","18202.712"
"-326.656","609.783","-281.785","-161584.381","140631.792","20890.474"
"-336.41","609.783","-273.171","-162625.502","138988.065","23664.938"
"-341.287","609.783","-264.557","-163666.623","137257.827","26352.7"
"-351.041","609.783","-255.943","-164620.985","135527.589","29127.164"
"-360.795","609.783","-247.329","-165575.346","133797.351","31814.926"
"-365.672","605.479","-238.715","-166529.707","131980.602","34502.688"
"-375.427","605.479","-230.101","-167397.308","130163.852","37277.152"
"-380.304","605.479","-221.487","-168178.149","128260.59","39964.914"
"-390.058","601.174","-212.873","-168958.99","126357.328","42652.676"
"-394.935","601.174","-204.259","-169739.83","124454.066","45253.736"
"-404.689","601.174","-195.645","-170433.911","122464.293","47941.498"
"-409.566","596.87","-187.032","-171041.232","120474.519","50629.26"
"-419.32","596.87","-178.418","-171648.553","118398.233","53230.32"
"-424.197","592.566","-169.804","-172255.873","116408.46","55831.38"
"-429.074","592.566","-161.19","-172776.434","114332.174","58432.44"
"-438.828","588.262","-148.269","-173210.234","112169.376","61033.5"
"-443.705","583.957","-139.655","-173730.795","110006.579","63634.56"
"-453.459","583.957","-131.041","-174077.835","107843.781","66235.62"
"-458.336","579.653","-122.427","-174424.876","105680.984","68749.978"
"-463.213","575.349","-113.813","-174771.916","103431.675","71264.336"
"-468.09","571.044","-105.199","-175032.197","101182.365","73778.694"
"-477.844","571.044","-92.278","-175292.477","98933.056","76293.052"
"-482.721","566.74","-83.664","-175465.997","96683.746","78807.41"
"-487.598","562.436","-75.05","-175552.757","94347.925","81235.066"
"-492.475","558.131","-66.436","-175639.517","92012.104","83662.722"
"-497.352","553.827","-57.822","-175726.277","89676.282","86090.377"
"-502.229","549.523","-44.902","-175726.277","87253.949","88518.034"
"-507.106","545.219","-36.288","-175726.277","84831.616","90858.988"
"-516.86","540.914","-27.674","-175639.517","82409.283","93199.942"
"-521.737","536.61","-19.06","-175552.757","79986.95","95540.896"
"-526.614","532.306","-6.139","-175379.237","77478.105","97881.849"
"-531.491","528.001","2.474","-175118.957","75055.771","100136.102"
"-531.491","523.697","11.088","-174858.676","72546.926","102390.354"
"-536.368","519.393","19.702","-174598.396","69951.569","104644.606"
"-541.245","510.784","28.316","-174251.356","67442.724","106812.156"
"-546.122","506.48","41.237","-173904.315","64847.367","108979.706"
"-550.999","502.176","49.851","-173470.515","62338.522","111147.256"
"-555.876","497.871","58.465","-173036.714","59743.165","113314.806"
"-560.753","489.263","67.079","-172516.154","57147.808","115395.654"
"-560.753","484.958","75.693","-171995.593","54465.939","117476.502"
"-565.63","480.654","88.614","-171388.272","51870.582","119470.648"
"-570.507","472.045","97.227","-170694.192","49188.713","121464.794"
"-570.507","467.741","105.841","-170086.871","46593.356","123458.94"
"-575.384","459.133","114.455","-169306.03","43911.487","125453.085"
"-580.261","454.828","123.069","-168611.949","41229.618","127360.53"
"-580.261","446.22","135.99","-167744.348","38547.75","129267.974"
"-585.138","441.915","144.604","-166963.507","35865.881","131088.716"
"-585.138","433.307","153.218","-166009.146","33097.5","132909.458"
"-590.015","429.002","161.832","-165141.545","30415.631","134730.2"
"-590.015","420.394","170.446","-164187.184","27733.762","136464.24"
"-594.892","411.785","179.06","-163146.063","24965.381","138198.28"
"-594.892","407.481","187.674","-162104.942","22197.0","139845.618"
"-599.769","398.872","196.288","-160977.06","19515.131","141492.956"
"-599.769","390.264","209.209","-159849.179","16746.751","143140.294"
"-599.769","385.959","217.823","-158721.298","13978.37","144700.93"
"-599.769","377.351","226.437","-157506.656","11209.989","146261.566"
"-604.646","368.742","235.051","-156292.015","8441.608","147822.202"
"-604.646","360.134","243.664","-154990.613","5759.739","149296.136"
"-604.646","355.829","252.278","-153689.212","2991.359","150683.368"
"-604.646","347.221","260.892","-152301.05","222.978","152070.6"
"-604.646","338.612","269.506","-150912.889","-2545.402","153457.832"
"-609.523","330.004","278.12","-149524.727","-5313.783","154758.362"
"-609.523","321.395","286.734","-148049.805","-8082.164","156058.892"
"-609.523","312.786","295.348","-146488.124","-10850.544","157359.422"
"-609.523","304.178","303.962","-144926.442","-13618.925","158573.25"
"-609.523","295.569","308.269","-143364.76","-16300.794","159700.376"
"-609.523","286.961","316.883","-141803.078","-19069.175","160827.502"
"-609.523","282.656","325.497","-140154.636","-21837.556","161954.628"
"-604.646","274.048","334.111","-138419.434","-24519.425","162995.052"
"-604.646","265.439","342.725","-136684.232","-27287.805","164035.476"
"-604.646","256.831","351.339","-134949.03","-30056.186","164989.198"
"-604.646","243.918","359.953","-133213.828","-32738.055","165942.92"
"-604.646","235.309","364.26","-131391.866","-35419.924","166809.94"
"-599.769","226.7","372.874","-129483.144","-38101.793","167676.96"
"-599.769","218.092","381.488","-127661.182","-40870.174","168457.278"
"-599.769","209.483","385.794","-125752.46","-43552.043","169237.596"
"-594.892","200.875","394.408","-123756.977","-46147.4","169931.212"
"-594.892","192.266","403.022","-121761.495","-48829.268","170624.828"
"-594.892","183.657","407.329","-119766.013","-51511.137","171318.444"
"-590.015","175.049","415.943","-117770.53","-54106.494","171838.656"
"-590.015","166.44","424.557","-115688.288","-56701.851","172445.57"
"-585.138","157.832","428.864","-113606.046","-59383.72","172965.782"
"-585.138","144.919","437.478","-111523.803","-61892.565","173399.292"
"-580.261","136.31","441.785","-109354.801","-64487.922","173832.802"
"-575.384","127.701","450.399","-107185.798","-67083.279","174266.312"
"-575.384","119.093","454.706","-104930.036","-69592.125","174613.12"
"-570.507","110.484","463.32","-102761.033","-72100.97","174873.226"
"-565.63","101.876","467.627","-100505.271","-74609.815","175133.332"
"-565.63","88.963","471.934","-98162.748","-77118.66","175306.736"
"-560.753","80.354","480.548","-95906.985","-79627.505","175480.14"
"-555.876","71.746","484.855","-93564.463","-82049.838","175653.544"
"-550.999","63.137","489.162","-91221.94","-84472.171","175740.246"
"-550.999","50.224","497.776","-88879.417","-86894.505","175740.246"
"-546.122","41.615","502.083","-86450.134","-89316.838","175740.246"
"-541.245","33.007","506.39","-84020.852","-91652.659","175740.246"
"-536.368","24.398","510.697","-81591.569","-93988.48","175653.544"
"-531.491","15.79","519.311","-79162.286","-96324.302","175480.14"
"-526.614","2.877","523.618","-76646.243","-98660.123","175306.736"
"-521.737","-5.731","527.924","-74216.96","-100909.432","175046.63"
"-516.86","-14.339","532.231","-71700.917","-103158.742","174786.524"
"-511.983","-22.948","536.538","-69184.874","-105408.051","174526.418"
"-507.106","-31.557","540.845","-66582.071","-107570.849","174179.61"
"-502.229","-44.47","545.152","-64066.029","-109733.646","173746.1"
"-497.352","-53.078","549.459","-61463.226","-111896.444","173312.59"
"-492.475","-61.687","553.766","-58860.423","-113972.729","172879.08"
"-482.721","-70.295","558.073","-56257.62","-116049.015","172358.868"
"-477.844","-83.208","558.073","-53654.817","-118125.3","171751.954"
"-472.967","-91.817","562.38","-50965.253","-120201.586","171145.04"
"-468.09","-100.425","566.687","-48362.45","-122191.36","170538.126"
"-458.336","-109.034","570.994","-45672.887","-124181.133","169844.51"
"-453.459","-117.643","570.994","-42983.324","-126084.395","169064.192"
"-448.582","-126.251","575.301","-40293.761","-127987.657","168283.874"
"-443.705","-139.164","579.608","-37604.198","-129890.919","167503.556"
"-433.951","-147.773","579.608","-34914.635","-131707.669","166636.536"
"-429.074","-156.381","583.915","-32225.072","-133524.419","165769.516"
"-419.32","-164.99","588.222","-29535.509","-135341.169","164815.794"
"-414.443","-173.599","588.222","-26759.186","-137071.407","163862.072"
"-409.566","-182.207","592.529","-24069.622","-138715.133","162821.648"
"-399.812","-190.816","592.529","-21293.299","-140445.371","161781.224"
"-394.935","-199.424","592.529","-18603.736","-142089.097","160654.098"
"-385.181","-212.337","596.836","-15827.413","-143646.311","159526.972"
"-380.304","-220.946","596.836","-13051.09","-145290.037","158313.144"
"-370.549","-229.554","596.836","-10361.527","-146760.739","157099.316"
"-360.795","-238.163","601.143","-7585.203","-148317.954","155885.488"
"-355.918","-246.772","601.143","-4808.88","-149788.656","154584.958"
"-346.164","-255.38","601.143","-2032.557","-151172.846","153197.726"
"-341.287","-263.989","601.143","743.765","-152557.037","151897.196"
"-331.533","-272.597","605.45","3433.328","-153941.227","150423.262"
"-321.779","-281.206","605.45","6209.651","-155238.906","149036.03"
"-316.902","-289.815","605.45","8985.975","-156536.584","147562.096"
"-307.148","-298.423","605.45","11762.298","-157747.751","146001.46"
"-297.394","-307.032","605.45","14538.621","-158958.917","144440.824"
"-292.517","-311.336","605.45","17228.184","-160083.572","142880.188"
"-282.763","-319.945","605.45","20004.507","-161208.227","141232.85"
"-273.009","-328.553","601.143","22780.831","-162332.881","139585.512"
"-263.255","-337.162","601.143","25470.394","-163371.024","137851.472"
"-258.378","-345.771","601.143","28246.717","-164322.655","136117.432"
"-248.624","-354.379","601.143","30936.28","-165274.286","134383.392"
"-238.87","-358.683","601.143","33625.843","-166225.917","132562.65"
"-229.116","-367.292","596.836","36315.406","-167091.036","130741.908"
"-219.362","-375.901","596.836","39004.969","-167956.155","128921.166"
"-214.485","-384.509","596.836","41694.532","-168734.762","127013.722"
"-204.731","-388.814","592.529","44384.095","-169513.369","125106.278"
"-194.977","-397.422","592.529","47073.659","-170205.464","123112.132"
"-185.223","-406.031","592.529","49763.222","-170897.559","121117.986"
"-175.469","-410.335","588.222","52366.025","-171503.143","119123.84"
"-165.715","-418.944","588.222","54968.828","-172108.726","117042.992"
"-155.961","-427.552","583.915","57571.631","-172627.797","115048.846"
"-151.084","-431.857","579.608","60174.434","-173146.869","112881.296"
"-141.33","-440.465","579.608","62777.237","-173579.428","110800.448"
"-131.576","-444.769","575.301","65380.04","-174011.988","108632.898"
