"Ia","Ib","Ic","Ua","Ub","Uc"
"226.856","177.51","69.415","65743.903","20505.598","50926.479"
"227.872","175.092","72.087","65436.72","19750.496","51615.695"
"228.835","172.66","74.788","65114.125","19019.309","52294.062"
"229.749","170.174","77.577","64776.301","18316.966","52961.21"
"230.607","167.656","80.381","64423.377","17644.146","53616.71"
"231.414","165.107","83.256","64055.252","17008.317","54260.071"
"232.165","162.505","86.136","63672.326","16410.717","54891.577"
"232.864","159.899","89.015","63274.697","15858.039","55510.892"
"233.516","157.26","91.945","62862.195","15357.45","56118.013"
"234.109","154.589","94.921","62435.095","14912.586","56712.621"
"234.648","151.887","97.89","61993.74","14528.928","57294.338"
"235.131","149.154","100.897","61537.88","14213.791","57863.089"
"235.561","146.391","103.892","61067.619","13972.024","58418.515"
"235.939","143.599","106.871","60583.438","13805.522","58960.542"
"236.262","140.805","109.832","60085.306","13717.162","59489.172"
"236.534","137.978","112.814","59573.269","13710.674","60004.147"
"236.751","135.12","115.776","59047.8","13786.174","60505.153"
"236.914","132.233","118.714","58508.62","13940.15","60992.439"
"237.026","129.319","121.667","57955.855","14172.027","61465.856"
"237.086","126.379","124.596","57390.109","14475.851","61924.903"
"237.094","123.416","127.499","56811.368","14848.986","62369.455"
"237.044","120.466","130.374","56219.913","15286.132","62799.747"
"236.938","117.492","133.256","55615.73","15779.818","63215.413"
"236.777","114.498","136.111","54998.875","16324.559","63616.421"
"236.556","111.523","138.972","54369.47","16915.029","64002.559"
"236.276","108.527","141.811","53728.241","17546.189","64373.808"
"235.94","105.555","144.624","53075.17","18215.017","64729.989"
"235.547","102.565","147.412","52410.306","18913.969","65070.865"
"235.094","99.561","150.172","51733.763","19640.792","65396.593"
"234.59","96.591","152.904","51046.029","20392.023","65706.9"
"234.029","93.61","155.607","50347.536","21163.155","66001.735"
"233.414","90.623","158.281","49638.317","21951.494","66281.132"
"232.741","87.685","160.925","48918.82","22755.968","66545.015"
"232.013","84.747","163.538","48188.704","23573.177","66793.061"
"231.234","81.87","166.121","47448.562","24402.487","67025.295"
"230.4","79.0","168.674","46698.929","25239.893","67241.621"
"229.509","76.206","171.171","45939.879","26083.939","67442.056"
"228.551","73.43","173.633","45171.968","26935.547","67626.543"
"227.546","70.747","176.083","44395.259","27790.427","67794.968"
"226.491","68.096","178.482","43609.42","28648.571","67947.312"
"225.383","65.56","180.848","42815.687","29509.092","68083.502"
"224.219","63.152","183.16","42013.686","30370.244","68203.543"
"222.998","60.806","185.434","41204.712","31232.234","68307.404"
"221.714","58.618","187.673","40388.35","32093.57","68395.116"
"220.372","56.519","189.879","39565.419","32953.689","68466.578"
"218.987","54.614","192.033","38736.703","33811.249","68521.803"
"217.557","52.829","194.132","37901.786","34666.591","68560.841"
"216.082","51.276","196.211","37061.601","35519.374","68583.688"
"214.56","49.878","198.241","36216.431","36367.751","68590.284"
"212.993","48.853","200.219","35366.615","37212.095","68580.594"
"211.389","48.017","202.142","34513.229","38050.681","68554.599"
"209.73","47.486","204.025","33656.639","38884.577","68512.291"
"208.018","47.164","205.871","32797.278","39712.255","68453.695"
"206.255","47.057","207.668","31936.404","40533.444","68378.831"
"204.44","47.379","209.414","31073.717","41348.594","68287.764"
"202.586","47.911","211.108","30211.503","42156.353","68180.541"
"200.676","48.75","212.746","29350.353","42956.5","68057.238"
"198.713","49.779","214.344","28490.064","43748.868","67917.804"
"196.697","50.984","215.891","27632.405","44533.343","67762.367"
"194.645","52.545","217.387","26777.313","45308.697","67590.878"
"192.524","54.247","218.831","25927.867","46075.261","67403.375"
"190.374","56.165","220.223","25084.151","46832.968","67199.986"
"188.176","58.191","221.562","24248.58","47581.267","66980.788"
"185.947","60.395","222.849","23421.487","48319.555","66745.798"
"183.669","62.677","224.084","22606.945","49047.689","66494.926"
"181.361","65.103","225.268","21805.624","49765.585","66228.414"
"179.004","67.659","226.401","21018.381","50473.216","65946.177"
"176.618","70.259","227.475","20250.357","51169.662","65648.46"
"174.183","72.964","228.493","19502.922","51855.225","65335.503"
"171.722","75.695","229.457","18780.668","52529.479","65007.223"
"169.233","78.445","230.361","18085.574","53192.383","64663.549"
"166.693","81.271","231.207","17423.128","53843.529","64304.869"
"164.128","84.165","232.0","16799.379","54482.448","63931.287"
"161.536","87.064","232.742","16217.412","55109.434","63542.756"
"158.916","90.018","233.429","15682.341","55724.174","63139.309"
"156.267","92.97","234.064","15199.543","56326.294","62721.17"
"153.537","95.913","234.644","14776.5","56915.741","62288.387"
"150.79","98.896","235.173","14416.732","57492.532","61841.212"
"148.026","101.867","235.649","14125.373","58056.029","61379.842"
"145.244","104.87","236.068","13906.956","58606.464","60904.267"
"142.444","107.858","236.43","13767.265","59143.581","60414.709"
"139.625","110.872","236.731","13706.634","59667.069","59911.007"
"136.787","113.869","236.976","13728.32","60176.879","59393.72"
"133.931","116.888","237.165","13829.767","60672.723","58863.036"
"131.024","119.889","237.298","14011.293","61154.868","58318.705"
"128.14","122.87","237.374","14267.635","61622.593","57761.077"
"125.24","125.866","237.397","14596.713","62076.305","57190.238"
"122.323","128.841","237.365","14989.532","62515.627","56606.776"
"119.392","131.794","237.277","15444.767","62940.262","56010.409"
"116.447","134.721","237.131","15954.912","63350.388","55401.765"
"113.491","137.621","236.929","16514.505","63745.884","54780.539"
"110.524","140.492","236.669","17118.288","64126.568","54147.139"
"107.595","143.331","236.347","17763.026","64492.201","53501.643"
"104.607","146.139","235.968","18440.799","64842.724","52844.477"
"101.617","148.912","235.537","19150.702","65178.159","52176.005"
"98.676","151.65","235.051","19885.898","65498.387","51496.229"
"95.681","154.352","234.513","20643.112","65803.237","50805.213"
"92.746","157.047","233.924","21420.832","66092.682","50103.412"
"89.817","159.71","233.281","22215.077","66366.584","49390.883"
"86.898","162.343","232.587","23023.556","66624.94","48667.742"
"83.993","164.944","231.838","23844.244","66867.46","47934.533"
"81.108","167.488","231.04","24675.357","67094.193","47191.744"
"78.316","169.993","230.187","25514.15","67305.074","46439.015"
"75.483","172.486","229.287","26360.36","67499.981","45676.976"
"72.762","174.925","228.338","27212.779","67678.897","44906.207"
"70.085","177.329","227.326","28068.231","67841.74","44126.79"
"67.543","179.674","226.26","28926.744","67988.517","43339.325"
"64.98","181.979","225.138","29787.478","68119.187","42543.412"
"62.578","184.267","223.955","30649.699","68233.784","41739.792"
"60.264","186.504","222.721","31511.843","68332.185","40928.65"
"58.145","188.685","221.436","32373.303","68414.416","40110.757"
"56.143","190.827","220.1","33232.676","68480.517","39286.297"
"54.274","192.932","218.716","34089.433","68530.475","38455.506"
"52.662","195.002","217.268","34943.94","68564.219","37618.676"
"51.22","197.023","215.769","35795.085","68581.715","36777.379"
"49.965","198.991","214.219","36642.534","68583.017","35931.183"
"48.913","200.903","212.62","37485.258","68568.117","35080.444"
"48.198","202.789","210.973","38322.212","68536.946","34226.952"
"47.715","204.629","209.287","39153.764","68489.525","33369.584"
"47.472","206.418","207.549","39979.718","68425.909","32510.354"
"47.472","208.156","205.761","40799.256","68346.098","31649.708"
"47.715","209.854","203.933","41612.188","68250.078","30788.165"
"48.315","211.505","202.053","42417.731","68137.892","29926.324"
"49.261","213.105","200.132","43215.692","68009.552","29064.87"
"50.419","214.653","198.157","44005.93","67865.143","28205.481"
"51.773","216.15","196.131","44787.762","67704.703","27348.985"
"53.416","217.593","194.067","45560.455","67528.348","26496.327"
"55.219","218.995","191.965","46324.363","67335.996","25648.58"
"57.165","220.352","189.807","47078.895","67127.651","24806.958"
"59.337","221.649","187.612","47823.945","66903.418","23973.944"
"61.521","222.893","185.362","48559.468","66663.328","23151.08"
"63.802","224.084","183.078","49284.961","66407.524","22340.119"
"66.253","225.222","180.757","50000.366","66136.06","21543.049"
"68.774","226.31","178.398","50704.71","65849.117","20763.446"
"71.437","227.348","175.982","51398.746","65546.871","20002.51"
"74.069","228.339","173.533","52081.205","65229.126","19264.56"
"76.818","229.273","171.032","52752.332","64895.975","18551.373"
"79.601","230.157","168.52","53412.113","64547.742","17868.135"
"82.481","230.992","165.972","54059.737","64184.394","17217.281"
"85.316","231.773","163.369","54695.47","63805.977","16606.649"
"88.231","232.503","160.736","55318.95","63412.717","16039.429"
"91.159","233.178","158.074","55930.155","63004.887","15520.833"
"94.096","233.802","155.383","56528.741","62582.112","15056.299"
"97.036","234.372","152.686","57114.684","62144.857","14651.333"
"100.034","234.892","149.955","57687.66","61693.133","14313.349"
"102.978","235.359","147.166","58247.283","61227.166","14045.311"
"105.969","235.771","144.351","58793.812","60747.126","13853.613"
"108.957","236.132","141.512","59326.682","60252.812","13741.577"
"111.938","236.441","138.65","59846.137","59744.562","13709.08"
"114.911","236.697","135.793","60351.653","59222.656","13756.714"
"117.873","236.899","132.91","60843.461","58687.316","13885.758"
"120.869","237.045","130.003","61321.081","58138.32","14091.771"
"123.813","237.134","127.104","61784.435","57576.053","14371.279"
"126.741","237.166","124.178","62233.232","57000.84","14721.903"
"129.652","237.141","121.229","62667.687","56412.947","15138.486"
"132.547","237.059","118.293","63087.683","55812.119","15613.577"
"135.423","236.92","115.332","63492.778","55199.021","16141.668"
"138.28","236.726","112.35","63883.108","54573.627","16717.354"
"141.119","236.476","109.388","64258.528","53935.98","17335.48"
"143.939","236.171","106.365","64619.078","53286.461","17991.234"
"146.74","235.807","103.371","64964.409","52625.109","18680.198"
"149.522","235.385","100.364","65294.656","51952.027","19398.369"
"152.286","234.906","97.392","65609.518","51267.69","20142.151"
"155.032","234.367","94.41","65908.922","50572.514","20905.449"
"157.729","233.771","91.471","66192.673","49866.525","21689.672"
"160.371","233.112","88.526","66460.916","49149.81","22488.248"
"162.982","232.395","85.633","66713.451","48422.876","23301.584"
"165.566","231.616","82.742","66950.246","47685.426","24125.238"
"168.123","230.78","79.858","67171.178","46938.496","24959.901"
"170.627","229.882","77.046","67376.241","46182.155","25801.761"
"173.1","228.93","74.314","67565.35","45416.941","26650.599"
"175.546","227.919","71.604","67738.522","44642.482","27504.176"
"177.939","226.857","68.994","67895.563","43859.458","28361.45"
"180.303","225.743","66.493","68036.649","43068.035","29221.502"
"182.639","224.571","63.965","68161.654","42268.917","30082.546"
"184.927","223.352","61.573","68270.495","41462.762","30944.777"
"187.187","222.085","59.333","68363.179","40649.15","31805.747"
"189.398","220.774","57.177","68439.686","39828.882","32665.7"
"191.581","219.407","55.207","68500.046","39002.166","33524.131"
"193.717","217.978","53.444","68544.282","38169.84","34380.613"
"195.804","216.501","51.908","68572.356","37331.517","35233.151"
"197.837","214.977","50.522","68584.18","36488.807","36082.081"
"199.816","213.406","49.404","68579.769","35641.293","36927.089"
"201.756","211.796","48.468","68559.223","34790.027","37767.923"
"203.645","210.135","47.728","68522.523","33935.357","38602.933"
"205.481","208.423","47.407","68469.628","33077.698","39432.496"
"207.261","206.663","47.299","68400.57","32218.277","40255.745"
"209.003","204.858","47.407","68315.325","31357.566","41072.454"
"210.696","203.017","47.941","68213.978","30496.112","41882.45"
"212.339","201.138","48.68","68096.482","29634.544","42684.977"
"213.931","199.205","49.614","67962.881","28774.455","43479.858"
"215.473","197.222","50.83","67813.284","27915.688","44266.364"
"216.963","195.203","52.211","67647.748","27061.054","45044.903"
"218.403","193.145","53.934","67466.272","26209.521","45814.885"
"219.793","191.032","55.785","67268.799","25364.298","46575.672"
"221.134","188.869","57.838","67055.357","24526.626","47327.123"
"222.412","186.672","59.989","66826.081","23696.794","48069.149"
"223.635","184.44","62.305","66581.023","22878.762","48800.68"
"224.803","182.17","64.691","66320.385","22073.136","49522.507"
"225.92","179.845","67.211","66044.095","21281.987","50233.729"
"226.987","177.486","69.852","65752.163","20507.658","50934.238"
"228.006","175.092","72.457","65444.741","19752.788","51623.515"
"228.97","172.66","75.16","65121.862","19021.814","52301.902"
"229.885","170.174","77.949","64783.712","18319.663","52969.028"
"230.742","167.656","80.753","64430.419","17647.015","53624.462"
"231.547","165.107","83.627","64061.97","17011.337","54267.718"
"232.295","162.525","86.505","63678.435","16413.866","54899.076"
"232.991","159.91","89.439","63280.066","15861.298","55518.202"
"233.64","157.264","92.426","62867.054","15360.797","56125.094"
"234.228","154.585","95.353","62439.417","14916.001","56719.435"
"234.762","151.875","98.319","61997.503","14534.398","57300.846"
"235.246","149.135","101.271","61541.062","14219.289","57869.256"
"235.679","146.364","104.254","61070.344","13977.538","58424.306"
"236.059","143.565","107.22","60585.39","13811.044","58965.925"
"236.383","140.764","110.212","60086.475","13724.841","59494.117"
"236.656","137.931","113.184","59573.648","13718.353","60008.627"
"236.873","135.067","116.177","59047.212","13793.854","60509.142"
"237.035","132.173","119.15","58507.406","13947.837","60995.914"
"237.146","129.253","122.1","57954.021","14179.727","61468.798"
"237.203","126.307","125.065","57387.667","14483.575","61927.294"
"237.208","123.339","128.007","56808.332","14856.745","62371.283"
"237.155","120.384","130.924","56216.075","15291.973","62800.999"
"237.045","117.406","133.815","55611.261","15785.702","63216.084"
"236.879","114.408","136.677","54994.191","16330.494","63616.505"
"236.652","111.429","139.508","54364.855","16921.021","64002.056"
"236.367","108.43","142.341","53723.038","17552.241","64372.721"
"236.025","105.456","145.146","53069.555","18219.473","64728.323"
"235.625","102.463","147.923","52404.743","18918.438","65068.63"
"235.165","99.457","150.669","51728.583","19645.268","65393.801"
"234.653","96.485","153.386","51040.803","20396.498","65703.566"
"234.084","93.503","156.07","50342.291","21167.622","65997.877"
"233.461","90.515","158.723","49633.081","21957.315","66276.773"
"232.779","87.577","161.343","48913.269","22761.84","66540.178"
"232.041","84.639","163.931","48183.373","23579.086","66787.963"
"231.254","81.762","166.487","47443.856","24407.189","67019.939"
"230.411","78.893","169.01","46694.34","25244.506","67236.037"
"229.509","76.1","171.501","45935.431","26088.446","67436.275"
"228.551","73.325","173.962","45167.26","26938.823","67620.598"
"227.546","70.643","176.368","44390.449","27793.455","67789.046"
"226.491","67.994","178.739","43605.573","28651.335","67941.457"
"225.383","65.459","181.074","42812.218","29511.577","68077.746"
"224.219","63.052","183.377","42011.099","30372.436","68197.92"
"222.998","60.708","185.626","41202.382","31234.12","68301.945"
"221.714","58.521","187.839","40386.288","32095.138","68389.853"
"220.372","56.424","189.997","39563.633","32954.929","68461.539"
"218.987","54.519","192.136","38734.635","33812.152","68517.018"
"217.557","52.735","194.226","37900.15","34667.15","68556.337"
"216.081","51.183","196.264","37060.403","35519.583","68579.491"
"214.56","49.785","198.265","36215.673","36367.606","68586.418"
"212.993","48.762","200.214","35366.297","37211.595","68577.08"
"211.389","47.925","202.126","34513.348","38049.825","68551.458"
"209.73","47.395","203.987","33657.192","38883.366","68509.605"
"208.018","47.073","205.794","32798.257","39711.395","68451.578"
"206.255","47.073","207.547","31937.8","40533.063","68377.294"
"204.44","47.395","209.273","31076.313","41348.153","68286.816"
"202.586","47.927","210.954","30214.365","42155.854","68180.152"
"200.677","48.767","212.59","29352.608","42955.945","68057.313"
"198.713","49.796","214.177","28492.677","43748.26","67918.475"
"196.697","51.001","215.715","27635.36","44532.685","67763.647"
"194.645","52.563","217.19","26781.562","45308.576","67592.906"
"192.524","54.266","218.619","25932.31","46075.813","67406.139"
"190.374","56.186","219.998","25088.769","46833.771","67203.472"
"188.176","58.213","221.325","24253.355","47582.319","66984.974"
"185.947","60.418","222.601","23427.547","48320.851","66750.661"
"183.669","62.701","223.826","22611.834","49049.737","66500.439"
"181.361","65.13","224.99","21810.612","49768.013","66234.544"
"179.004","67.688","226.109","21023.452","50476.013","65952.932"
"176.618","70.29","227.18","20255.497","51172.814","65655.645"
"174.183","72.997","228.195","19509.548","51858.716","65342.868"
"171.722","75.73","229.158","18787.275","52533.291","65014.661"
"169.233","78.483","230.071","18093.715","53196.497","64671.316"
"166.693","81.311","230.928","17432.82","53848.354","64312.688"
"164.128","84.207","231.732","16808.953","54487.684","63939.115"
"161.536","87.108","232.478","16225.108","55115.053","63550.548"
"158.916","90.065","233.171","15689.967","55730.147","63147.021"
"156.267","93.018","233.806","15207.111","56332.588","62728.759"
"153.537","95.963","234.387","14782.05","56922.322","62295.811"
"150.79","98.948","234.912","14422.256","57498.994","61848.43"
"148.026","101.92","235.383","14130.881","58062.549","61386.813"
"145.244","104.925","235.8","13912.454","58613.005","60910.953"
"142.444","107.914","236.161","13772.758","59150.108","60421.074"
"139.625","110.929","236.469","13712.127","59673.88","59917.014"
"136.787","113.926","236.724","13733.813","60183.762","59399.337"
"133.931","116.946","236.925","13835.258","60679.64","58868.054"
"131.024","119.948","237.071","14014.641","61161.781","58323.434"
"128.14","122.928","237.161","14270.968","61629.463","57765.493"
"125.239","125.884","237.195","14597.961","62083.093","57194.316"
"122.323","128.853","237.172","14992.744","62522.296","56610.495"
"119.392","131.798","237.092","15447.932","62947.049","56013.749"
"116.447","134.718","236.957","15958.017","63357.142","55404.469"
"113.491","137.61","236.767","16517.534","63752.307","54782.99"
"110.524","140.474","236.522","17121.228","64132.722","54149.324"
"107.594","143.306","236.222","17764.158","64498.052","53503.551"
"104.607","146.106","235.863","18441.767","64848.474","52846.097"
"101.617","148.872","235.447","19149.908","65183.472","52177.33"
"98.676","151.604","234.975","19884.848","65503.302","51497.252"
"95.681","154.329","234.443","20643.256","65807.723","50805.613"
"92.746","157.024","233.854","21420.761","66096.716","50103.33"
"89.817","159.689","233.211","22214.781","66370.143","49390.803"
"86.897","162.322","232.51","23023.024","66628.002","48667.664"
"83.992","164.924","231.755","23843.469","66870.194","47934.458"
"81.108","167.469","230.941","24675.551","67096.56","47191.672"
"78.315","170.002","230.076","25515.363","67307.061","46438.947"
"75.482","172.504","229.156","26361.513","67501.577","45676.913"
"72.761","174.952","228.176","27213.867","67680.092","44906.147"
"70.085","177.363","227.144","28070.31","67842.678","44126.735"
"67.542","179.717","226.057","28929.887","67989.205","43338.815"
"64.979","182.053","224.922","29790.764","68119.621","42542.581"
"62.578","184.357","223.738","30652.157","68233.962","41739.267"
"60.264","186.609","222.509","31514.303","68332.227","40928.433"
"58.145","188.805","221.218","32375.755","68414.364","40110.847"
"56.143","190.961","219.877","33235.108","68480.262","39286.691"
"54.274","193.079","218.485","34092.687","68529.963","38456.201"
"52.662","195.162","217.042","34947.285","68563.549","37620.26"
"51.219","197.195","215.55","35798.506","68580.959","36779.109"
"49.964","199.174","214.015","36646.016","68582.179","35933.051"
"48.912","201.095","212.424","37488.786","68567.276","35082.44"
"48.198","202.99","210.779","38326.507","68536.196","34228.379"
"47.715","204.837","209.081","39158.927","68488.87","33371.969"
"47.471","206.633","207.331","39984.454","68425.353","32512.84"
"47.471","208.376","205.541","40803.417","68345.643","31651.511"
"47.714","210.079","203.697","41615.627","68249.769","30789.373"
"48.315","211.732","201.802","42420.947","68137.851","29927.856"
"49.261","213.334","199.857","43218.667","68009.781","29066.715"
"50.418","214.883","197.877","44008.649","67865.638","28206.723"
"51.772","216.378","195.858","44790.209","67705.463","27349.692"
"53.416","217.833","193.786","45563.199","67529.369","26497.541"
"55.219","219.24","191.663","46326.958","67337.272","25650.286"
"57.165","220.599","189.507","47081.327","67129.174","24809.138"
"59.337","221.898","187.302","47826.203","66905.18","23976.577"
"61.521","223.143","185.079","48561.538","66665.318","23152.982"
"63.801","224.332","182.801","49286.832","66409.732","22342.521"
"66.253","225.468","180.488","50001.528","66138.509","21545.924"
"68.774","226.552","178.122","50705.989","65851.638","20765.439"
"71.436","227.585","175.741","51399.326","65549.244","20004.99"
"74.069","228.569","173.304","52081.404","65231.337","19266.043"
"76.818","229.496","170.833","52752.598","64898.013","18553.331"
"79.601","230.37","168.31","53412.149","64549.596","17870.524"
"82.481","231.195","165.759","54059.543","64186.052","17221.707"
"85.316","231.964","163.179","54695.047","63807.52","16611.374"
"88.231","232.682","160.591","55318.3","63413.983","16044.408"
"91.159","233.343","157.947","55929.28","63005.505","15526.021"
"94.095","233.953","155.275","56527.647","62582.346","15061.652"
"97.035","234.507","152.575","57113.375","62144.705","14656.81"
"100.034","235.011","149.847","57686.143","61692.597","14318.913"
"102.978","235.461","147.093","58245.568","61226.249","14050.929"
"105.969","235.855","144.338","58791.906","60745.686","13857.129"
"108.957","236.198","141.552","59324.938","60251.009","13742.949"
"111.938","236.489","138.736","59844.05","59742.722","13710.453"
"114.911","236.727","135.892","60349.408","59220.79","13760.254"
"117.873","236.91","133.021","60841.069","58685.434","13889.31"
"120.869","237.036","130.124","61318.556","58136.623","14095.358"
"123.813","237.107","127.205","61781.79","57574.2","14374.928"
"126.741","237.12","124.297","62230.772","56998.841","14725.651"
"129.652","237.077","121.364","62665.016","56410.594","15140.383"
"132.547","236.981","118.409","63084.935","55809.803","15613.708"
"135.463","236.832","115.469","63490.234","55196.513","16141.986"
"138.329","236.629","112.508","63880.68","54571.088","16717.894"
"141.175","236.371","109.527","64256.229","53933.831","17336.277"
"144.002","236.058","106.569","64616.678","53284.441","17992.322"
"146.81","235.687","103.594","64962.001","52623.657","18679.987"
"149.599","235.258","100.647","65292.255","51951.15","19398.453"
"152.37","234.774","97.684","65607.137","51267.391","20141.052"
"155.122","234.23","94.757","65906.575","50572.473","20906.069"
"157.825","233.629","91.77","66190.578","49867.217","21690.654"
"160.471","232.967","88.831","66459.043","49150.884","22489.609"
"163.088","232.247","85.944","66712.0","48424.463","23303.337"
"165.676","231.466","83.056","66949.198","47688.029","24127.392"
"168.236","230.629","80.232","67170.54","46942.098","24962.465"
"170.743","229.732","77.417","67376.016","46186.734","25805.899"
"173.219","228.781","74.619","67565.539","45422.056","26655.254"
"175.666","227.771","71.909","67739.125","44648.668","27509.345"
"178.061","226.712","69.229","67896.724","43866.68","28367.125"
"180.425","225.6","66.658","68038.377","43076.718","29227.672"
"182.761","224.433","64.21","68164.074","42278.403","30089.195"
"185.048","223.219","61.82","68273.622","41472.998","30950.935"
"187.306","221.961","59.581","68366.996","40660.084","31813.144"
"189.516","220.649","57.511","68444.17","39840.458","32674.41"
"191.696","219.281","55.54","68505.173","39014.324","33533.358"
"193.829","217.852","53.775","68550.021","38182.52","34390.322"
"195.911","216.375","52.143","68578.677","37345.255","35243.305"
"197.94","214.852","50.757","68591.045","36502.798","36092.638"
"199.913","213.289","49.537","68587.14","35655.473","36938.004"
"201.848","211.673","48.602","68567.058","34804.33","37778.399"
"203.731","210.007","47.967","68530.777","33949.72","38613.532"
"205.56","208.291","47.539","68478.254","33092.78","39443.17"
"207.333","206.528","47.432","68409.52","32233.163","40266.442"
"209.067","204.728","47.647","68324.547","31371.417","41083.123"
"210.752","202.878","48.074","68223.459","30509.782","41893.038"
"212.387","200.989","48.708","68106.293","29647.982","42695.432"
"213.971","199.048","49.745","67972.965","28787.614","43489.507"
"215.504","197.058","50.961","67823.567","27928.524","44275.631"
"216.986","195.033","52.442","67658.026","27072.578","45053.738"
"218.417","192.969","54.068","67476.486","26221.754","45823.242"
"219.798","190.851","55.919","67278.892","25376.11","46583.508"
"221.129","188.684","57.883","67065.272","24537.993","47334.394"
"222.398","186.485","60.031","66835.762","23708.824","48075.817"
"223.612","184.251","62.262","66590.415","22889.041","48807.228"
"224.771","181.98","64.642","66329.435","22081.697","49528.533"
"225.879","179.656","67.08","66052.713","21290.144","50239.201"
"226.938","177.299","69.637","65760.456","20515.414","50939.607"
"227.949","174.907","72.303","65452.818","19761.557","51628.895"
"228.905","172.479","74.997","65129.893","19030.14","52306.948"
"229.812","169.997","77.778","64791.652","18326.038","52973.713"
"230.662","167.484","80.573","64438.223","17653.052","53629.197"
"231.46","164.941","83.438","64069.511","17015.395","54272.622"
"232.202","162.366","86.308","63685.916","16417.687","54903.855"
"232.892","159.759","89.234","63287.445","15864.914","55522.829"
"233.536","157.121","92.157","62874.29","15364.245","56129.544"
"234.12","154.452","95.126","62446.471","14919.316","56723.683"
"234.65","151.752","98.086","62004.334","14535.609","57305.244"
"235.131","149.022","101.083","61547.633","14220.439","57873.929"
"235.561","146.262","104.019","61076.477","13976.551","58429.022"
"235.939","143.499","106.981","60591.353","13810.041","58971.006"
"236.262","140.703","109.924","60092.076","13721.678","59499.347"
"236.534","137.874","112.888","59579.177","13715.19","60014.306"
"236.751","135.015","115.831","59052.637","13790.688","60515.39"
"236.914","132.126","118.792","58512.698","13944.657","61002.537"
"237.026","129.211","121.731","57959.15","14176.518","61475.76"
"237.086","126.271","124.647","57392.606","14480.313","61934.557"
"237.094","123.309","127.536","56813.054","14853.405","62378.805"
"237.044","120.36","130.434","56220.555","15288.526","62808.74"
"236.938","117.387","133.308","55615.708","15782.118","63223.999"
"236.777","114.395","136.155","54998.19","16324.898","63624.551"
"236.556","111.422","138.974","54368.128","16915.204","64010.188"
"236.276","108.429","141.797","53726.249","17546.175","64380.893"
"235.94","105.419","144.595","53072.263","18214.79","64736.729"
"235.547","102.439","147.367","52406.935","18915.104","65077.377"
"235.094","99.444","150.112","51729.946","19641.728","65402.77"
"234.59","96.484","152.829","51041.788","20392.743","65712.706"
"234.029","93.514","155.518","50342.893","21163.646","66007.138"
"233.414","90.537","158.177","49633.299","21951.741","66286.102"
"232.741","87.61","160.807","48913.102","22755.959","66549.523"
"232.013","84.682","163.407","48182.823","23572.901","66797.081"
"231.234","81.815","165.978","47442.548","24401.936","67028.986"
"230.4","79.014","168.519","46692.814","25239.059","67245.118"
"229.509","76.225","171.006","45933.695","26083.963","67445.328"
"228.551","73.454","173.457","45165.322","26934.275","67629.57"
"227.546","70.776","175.898","44388.322","27788.856","67797.887"
"226.491","68.13","178.289","43602.813","28647.736","67950.116"
"225.383","65.598","180.647","42809.441","29508.073","68086.315"
"224.219","63.193","182.953","42008.32","30370.013","68206.372"
"222.998","60.85","185.222","41199.615","31231.941","68310.359"
"221.714","58.665","187.457","40383.546","32094.127","68398.219"
"220.372","56.569","189.659","39560.929","32954.311","68469.809"
"218.987","54.665","191.812","38731.982","33812.791","68525.145"
"217.557","52.882","193.911","37897.56","34669.155","68564.275"
"216.082","51.331","195.971","37057.887","35521.443","68587.195"
"214.56","49.933","197.995","36213.243","36369.991","68593.844"
"212.993","48.808","199.969","35363.963","37214.498","68584.186"
"211.389","47.972","201.907","34511.119","38053.979","68558.203"
"209.73","47.441","203.795","33655.077","38888.153","68515.887"
"208.018","47.119","205.649","32796.264","39716.095","68457.263"
"206.255","47.012","207.455","31935.936","40537.531","68382.349"
"204.44","47.334","209.211","31074.584","41352.243","68291.213"
"202.586","47.866","210.915","30212.776","42160.068","68183.901"
"200.676","48.601","212.566","29351.163","42960.262","68060.491"
"198.713","49.631","214.176","28491.379","43752.659","67920.93"
"196.697","50.836","215.737","27634.211","44537.144","67765.365"
"194.645","52.399","217.248","26780.563","45312.49","67593.879"
"192.524","54.103","218.708","25931.461","46079.025","67406.36"
"190.374","56.023","220.116","25088.069","46836.684","67202.94"
"188.176","58.052","221.472","24252.802","47584.916","66983.693"
"185.932","60.259","222.777","23427.138","48323.118","66748.619"
"183.663","62.545","224.03","22611.564","49051.147","66497.83"
"181.364","64.976","225.232","21810.476","49768.919","66231.383"
"179.015","67.537","226.384","21023.446","50476.408","65949.195"
"176.638","70.143","227.475","20255.613","51173.173","65651.51"
"174.212","72.854","228.512","19509.777","51858.714","65338.567"
"171.76","75.592","229.495","18787.61","52533.38","65010.221"
"169.279","78.349","230.416","18094.147","53196.379","64666.69"
"166.747","81.183","231.281","17431.708","53847.597","64308.135"
"164.19","84.086","232.082","16807.959","54486.987","63934.659"
"161.605","86.993","232.833","16224.216","55114.157","63546.216"
"158.992","89.9","233.528","15689.162","55729.055","63142.837"
"156.349","92.856","234.171","15206.377","56331.307","62724.746"
"153.625","95.805","234.758","14781.37","56920.858","62291.991"
"150.885","98.794","235.294","14421.615","57497.725","61844.825"
"148.126","101.771","235.769","14130.265","58061.632","61383.443"
"145.349","104.78","236.185","13911.852","58612.243","60907.836"
"142.552","107.775","236.543","13772.163","59149.506","60418.226"
